  # Source : cellZone bedOfSpheres
# Cells  : 12131
# Time	sum(V)	volIntegrate(T)
7.895156e+02	5.221114e-01	1.995019e+02
7.898281e+02	5.221114e-01	1.994788e+02
7.901406e+02	5.221114e-01	1.994556e+02
7.904531e+02	5.221114e-01	1.994325e+02
7.907656e+02	5.221114e-01	1.994094e+02
7.910781e+02	5.221114e-01	1.993863e+02
7.913906e+02	5.221114e-01	1.993632e+02
7.917031e+02	5.221114e-01	1.993402e+02
7.920156e+02	5.221114e-01	1.993171e+02
7.923281e+02	5.221114e-01	1.992941e+02
7.926406e+02	5.221114e-01	1.992710e+02
7.929531e+02	5.221114e-01	1.992480e+02
7.932656e+02	5.221114e-01	1.992250e+02
7.935781e+02	5.221114e-01	1.992020e+02
7.938906e+02	5.221114e-01	1.991790e+02
7.942031e+02	5.221114e-01	1.991560e+02
7.945156e+02	5.221114e-01	1.991331e+02
7.948281e+02	5.221114e-01	1.991101e+02
7.951406e+02	5.221114e-01	1.990872e+02
7.954531e+02	5.221114e-01	1.990643e+02
7.957656e+02	5.221114e-01	1.990414e+02
7.960781e+02	5.221114e-01	1.990185e+02
7.963906e+02	5.221114e-01	1.989956e+02
7.967031e+02	5.221114e-01	1.989727e+02
7.970156e+02	5.221114e-01	1.989499e+02
7.973281e+02	5.221114e-01	1.989270e+02
7.976406e+02	5.221114e-01	1.989042e+02
7.979531e+02	5.221114e-01	1.988814e+02
7.982656e+02	5.221114e-01	1.988585e+02
7.985781e+02	5.221114e-01	1.988358e+02
7.988906e+02	5.221114e-01	1.988130e+02
7.992031e+02	5.221114e-01	1.987902e+02
7.995156e+02	5.221114e-01	1.987674e+02
7.998281e+02	5.221114e-01	1.987447e+02
8.001406e+02	5.221114e-01	1.987219e+02
8.004531e+02	5.221114e-01	1.986992e+02
8.007656e+02	5.221114e-01	1.986765e+02
8.010781e+02	5.221114e-01	1.986538e+02
8.013906e+02	5.221114e-01	1.986311e+02
8.017031e+02	5.221114e-01	1.986084e+02
8.020156e+02	5.221114e-01	1.985858e+02
8.023281e+02	5.221114e-01	1.985631e+02
8.026406e+02	5.221114e-01	1.985405e+02
8.029531e+02	5.221114e-01	1.985179e+02
8.032656e+02	5.221114e-01	1.984953e+02
8.035781e+02	5.221114e-01	1.984727e+02
8.038906e+02	5.221114e-01	1.984501e+02
8.042031e+02	5.221114e-01	1.984275e+02
8.045156e+02	5.221114e-01	1.984049e+02
8.048281e+02	5.221114e-01	1.983824e+02
8.051406e+02	5.221114e-01	1.983598e+02
8.054531e+02	5.221114e-01	1.983373e+02
8.057656e+02	5.221114e-01	1.983148e+02
8.060781e+02	5.221114e-01	1.982923e+02
8.063906e+02	5.221114e-01	1.982698e+02
8.067031e+02	5.221114e-01	1.982473e+02
8.070156e+02	5.221114e-01	1.982248e+02
8.073281e+02	5.221114e-01	1.982024e+02
8.076406e+02	5.221114e-01	1.981799e+02
8.079531e+02	5.221114e-01	1.981575e+02
8.082656e+02	5.221114e-01	1.981351e+02
8.085781e+02	5.221114e-01	1.981127e+02
8.088906e+02	5.221114e-01	1.980903e+02
8.092031e+02	5.221114e-01	1.980679e+02
8.095156e+02	5.221114e-01	1.980455e+02
8.098281e+02	5.221114e-01	1.980232e+02
8.101406e+02	5.221114e-01	1.980008e+02
8.104531e+02	5.221114e-01	1.979785e+02
8.107656e+02	5.221114e-01	1.979562e+02
8.110781e+02	5.221114e-01	1.979338e+02
8.113906e+02	5.221114e-01	1.979115e+02
8.117031e+02	5.221114e-01	1.978893e+02
8.120156e+02	5.221114e-01	1.978670e+02
8.123281e+02	5.221114e-01	1.978447e+02
8.126406e+02	5.221114e-01	1.978225e+02
8.129531e+02	5.221114e-01	1.978002e+02
8.132656e+02	5.221114e-01	1.977780e+02
8.135781e+02	5.221114e-01	1.977558e+02
8.138906e+02	5.221114e-01	1.977336e+02
8.142031e+02	5.221114e-01	1.977114e+02
8.145156e+02	5.221114e-01	1.976892e+02
8.148281e+02	5.221114e-01	1.976671e+02
8.151406e+02	5.221114e-01	1.976449e+02
8.154531e+02	5.221114e-01	1.976228e+02
8.157656e+02	5.221114e-01	1.976006e+02
8.160781e+02	5.221114e-01	1.975785e+02
8.163906e+02	5.221114e-01	1.975564e+02
8.167031e+02	5.221114e-01	1.975343e+02
8.170156e+02	5.221114e-01	1.975122e+02
8.173281e+02	5.221114e-01	1.974902e+02
8.176406e+02	5.221114e-01	1.974681e+02
8.179531e+02	5.221114e-01	1.974460e+02
8.182656e+02	5.221114e-01	1.974240e+02
8.185781e+02	5.221114e-01	1.974020e+02
8.188906e+02	5.221114e-01	1.973800e+02
8.192031e+02	5.221114e-01	1.973580e+02
8.195156e+02	5.221114e-01	1.973360e+02
8.198281e+02	5.221114e-01	1.973140e+02
8.201406e+02	5.221114e-01	1.972920e+02
8.204531e+02	5.221114e-01	1.972701e+02
8.207656e+02	5.221114e-01	1.972482e+02
8.210781e+02	5.221114e-01	1.972262e+02
8.213906e+02	5.221114e-01	1.972043e+02
8.217031e+02	5.221114e-01	1.971824e+02
8.220156e+02	5.221114e-01	1.971605e+02
8.223281e+02	5.221114e-01	1.971386e+02
8.226406e+02	5.221114e-01	1.971168e+02
8.229531e+02	5.221114e-01	1.970949e+02
8.232656e+02	5.221114e-01	1.970731e+02
8.235781e+02	5.221114e-01	1.970512e+02
8.238906e+02	5.221114e-01	1.970294e+02
8.242031e+02	5.221114e-01	1.970076e+02
8.245156e+02	5.221114e-01	1.969858e+02
8.248281e+02	5.221114e-01	1.969640e+02
8.251406e+02	5.221114e-01	1.969422e+02
8.254531e+02	5.221114e-01	1.969205e+02
8.257656e+02	5.221114e-01	1.968987e+02
8.260781e+02	5.221114e-01	1.968770e+02
8.263906e+02	5.221114e-01	1.968552e+02
8.267031e+02	5.221114e-01	1.968335e+02
8.270156e+02	5.221114e-01	1.968118e+02
8.273281e+02	5.221114e-01	1.967901e+02
8.276406e+02	5.221114e-01	1.967684e+02
8.279531e+02	5.221114e-01	1.967468e+02
8.282656e+02	5.221114e-01	1.967251e+02
8.285781e+02	5.221114e-01	1.967035e+02
8.288906e+02	5.221114e-01	1.966818e+02
8.292031e+02	5.221114e-01	1.966602e+02
8.295156e+02	5.221114e-01	1.966386e+02
8.298281e+02	5.221114e-01	1.966170e+02
8.301406e+02	5.221114e-01	1.965954e+02
8.304531e+02	5.221114e-01	1.965738e+02
8.307656e+02	5.221114e-01	1.965523e+02
8.310781e+02	5.221114e-01	1.965307e+02
8.313906e+02	5.221114e-01	1.965092e+02
8.317031e+02	5.221114e-01	1.964877e+02
8.320156e+02	5.221114e-01	1.964661e+02
8.323281e+02	5.221114e-01	1.964446e+02
8.326406e+02	5.221114e-01	1.964231e+02
8.329531e+02	5.221114e-01	1.964016e+02
8.332656e+02	5.221114e-01	1.963802e+02
8.335781e+02	5.221114e-01	1.963587e+02
8.338906e+02	5.221114e-01	1.963373e+02
8.342031e+02	5.221114e-01	1.963158e+02
8.345156e+02	5.221114e-01	1.962944e+02
8.348281e+02	5.221114e-01	1.962730e+02
8.351406e+02	5.221114e-01	1.962516e+02
8.354531e+02	5.221114e-01	1.962302e+02
8.357656e+02	5.221114e-01	1.962088e+02
8.360781e+02	5.221114e-01	1.961875e+02
8.363906e+02	5.221114e-01	1.961661e+02
8.367031e+02	5.221114e-01	1.961448e+02
8.370156e+02	5.221114e-01	1.961234e+02
8.373281e+02	5.221114e-01	1.961021e+02
8.376406e+02	5.221114e-01	1.960808e+02
8.379531e+02	5.221114e-01	1.960595e+02
8.382656e+02	5.221114e-01	1.960382e+02
8.385781e+02	5.221114e-01	1.960169e+02
8.388906e+02	5.221114e-01	1.959957e+02
8.392031e+02	5.221114e-01	1.959744e+02
8.395156e+02	5.221114e-01	1.959532e+02
8.398281e+02	5.221114e-01	1.959319e+02
8.401406e+02	5.221114e-01	1.959107e+02
8.404531e+02	5.221114e-01	1.958895e+02
8.407656e+02	5.221114e-01	1.958683e+02
8.410781e+02	5.221114e-01	1.958471e+02
8.413906e+02	5.221114e-01	1.958260e+02
8.417031e+02	5.221114e-01	1.958048e+02
8.420156e+02	5.221114e-01	1.957837e+02
8.423281e+02	5.221114e-01	1.957625e+02
8.426406e+02	5.221114e-01	1.957414e+02
8.429531e+02	5.221114e-01	1.957203e+02
8.432656e+02	5.221114e-01	1.956992e+02
8.435781e+02	5.221114e-01	1.956781e+02
8.438906e+02	5.221114e-01	1.956570e+02
8.442031e+02	5.221114e-01	1.956359e+02
8.445156e+02	5.221114e-01	1.956149e+02
8.448281e+02	5.221114e-01	1.955938e+02
8.451406e+02	5.221114e-01	1.955728e+02
8.454531e+02	5.221114e-01	1.955518e+02
8.457656e+02	5.221114e-01	1.955308e+02
8.460781e+02	5.221114e-01	1.955098e+02
8.463906e+02	5.221114e-01	1.954888e+02
8.467031e+02	5.221114e-01	1.954678e+02
8.470156e+02	5.221114e-01	1.954468e+02
8.473281e+02	5.221114e-01	1.954259e+02
8.476406e+02	5.221114e-01	1.954049e+02
8.479531e+02	5.221114e-01	1.953840e+02
8.482656e+02	5.221114e-01	1.953631e+02
8.485781e+02	5.221114e-01	1.953421e+02
8.488906e+02	5.221114e-01	1.953212e+02
8.492031e+02	5.221114e-01	1.953004e+02
8.495156e+02	5.221114e-01	1.952795e+02
8.498281e+02	5.221114e-01	1.952586e+02
8.501406e+02	5.221114e-01	1.952378e+02
8.504531e+02	5.221114e-01	1.952169e+02
8.507656e+02	5.221114e-01	1.951961e+02
8.510781e+02	5.221114e-01	1.951753e+02
8.513906e+02	5.221114e-01	1.951545e+02
8.517031e+02	5.221114e-01	1.951337e+02
8.520156e+02	5.221114e-01	1.951129e+02
8.523281e+02	5.221114e-01	1.950921e+02
8.526406e+02	5.221114e-01	1.950713e+02
8.529531e+02	5.221114e-01	1.950506e+02
8.532656e+02	5.221114e-01	1.950298e+02
8.535781e+02	5.221114e-01	1.950091e+02
8.538906e+02	5.221114e-01	1.949884e+02
8.542031e+02	5.221114e-01	1.949677e+02
8.545156e+02	5.221114e-01	1.949470e+02
8.548281e+02	5.221114e-01	1.949263e+02
8.551406e+02	5.221114e-01	1.949056e+02
8.554531e+02	5.221114e-01	1.948850e+02
8.557656e+02	5.221114e-01	1.948643e+02
8.560781e+02	5.221114e-01	1.948437e+02
8.563906e+02	5.221114e-01	1.948230e+02
8.567031e+02	5.221114e-01	1.948024e+02
8.570156e+02	5.221114e-01	1.947818e+02
8.573281e+02	5.221114e-01	1.947612e+02
8.576406e+02	5.221114e-01	1.947406e+02
8.579531e+02	5.221114e-01	1.947200e+02
8.582656e+02	5.221114e-01	1.946995e+02
8.585781e+02	5.221114e-01	1.946789e+02
8.588906e+02	5.221114e-01	1.946584e+02
8.592031e+02	5.221114e-01	1.946379e+02
8.595156e+02	5.221114e-01	1.946173e+02
8.598281e+02	5.221114e-01	1.945968e+02
8.601406e+02	5.221114e-01	1.945763e+02
8.604531e+02	5.221114e-01	1.945558e+02
8.607656e+02	5.221114e-01	1.945354e+02
8.610781e+02	5.221114e-01	1.945149e+02
8.613906e+02	5.221114e-01	1.944945e+02
8.617031e+02	5.221114e-01	1.944740e+02
8.620156e+02	5.221114e-01	1.944536e+02
8.623281e+02	5.221114e-01	1.944332e+02
8.626406e+02	5.221114e-01	1.944127e+02
8.629531e+02	5.221114e-01	1.943924e+02
8.632656e+02	5.221114e-01	1.943720e+02
8.635781e+02	5.221114e-01	1.943516e+02
8.638906e+02	5.221114e-01	1.943312e+02
8.642031e+02	5.221114e-01	1.943109e+02
8.645156e+02	5.221114e-01	1.942905e+02
8.648281e+02	5.221114e-01	1.942702e+02
8.651406e+02	5.221114e-01	1.942499e+02
8.654531e+02	5.221114e-01	1.942296e+02
8.657656e+02	5.221114e-01	1.942093e+02
8.660781e+02	5.221114e-01	1.941890e+02
8.663906e+02	5.221114e-01	1.941687e+02
8.667031e+02	5.221114e-01	1.941484e+02
8.670156e+02	5.221114e-01	1.941282e+02
8.673281e+02	5.221114e-01	1.941079e+02
8.676406e+02	5.221114e-01	1.940877e+02
8.679531e+02	5.221114e-01	1.940675e+02
8.682656e+02	5.221114e-01	1.940473e+02
8.685781e+02	5.221114e-01	1.940271e+02
8.688906e+02	5.221114e-01	1.940069e+02
8.692031e+02	5.221114e-01	1.939867e+02
8.695156e+02	5.221114e-01	1.939665e+02
8.698281e+02	5.221114e-01	1.939464e+02
8.701406e+02	5.221114e-01	1.939262e+02
8.704531e+02	5.221114e-01	1.939061e+02
8.707656e+02	5.221114e-01	1.938860e+02
8.710781e+02	5.221114e-01	1.938659e+02
8.713906e+02	5.221114e-01	1.938458e+02
8.717031e+02	5.221114e-01	1.938257e+02
8.720156e+02	5.221114e-01	1.938056e+02
8.723281e+02	5.221114e-01	1.937855e+02
8.726406e+02	5.221114e-01	1.937655e+02
8.729531e+02	5.221114e-01	1.937454e+02
8.732656e+02	5.221114e-01	1.937254e+02
8.735781e+02	5.221114e-01	1.937053e+02
8.738906e+02	5.221114e-01	1.936853e+02
8.742031e+02	5.221114e-01	1.936653e+02
8.745156e+02	5.221114e-01	1.936453e+02
8.748281e+02	5.221114e-01	1.936253e+02
8.751406e+02	5.221114e-01	1.936054e+02
8.754531e+02	5.221114e-01	1.935854e+02
8.757656e+02	5.221114e-01	1.935655e+02
8.760781e+02	5.221114e-01	1.935455e+02
8.763906e+02	5.221114e-01	1.935256e+02
8.767031e+02	5.221114e-01	1.935057e+02
8.770156e+02	5.221114e-01	1.934858e+02
8.773281e+02	5.221114e-01	1.934659e+02
8.776406e+02	5.221114e-01	1.934460e+02
8.779531e+02	5.221114e-01	1.934261e+02
8.782656e+02	5.221114e-01	1.934062e+02
8.785781e+02	5.221114e-01	1.933864e+02
8.788906e+02	5.221114e-01	1.933665e+02
8.792031e+02	5.221114e-01	1.933467e+02
8.795156e+02	5.221114e-01	1.933269e+02
8.798281e+02	5.221114e-01	1.933071e+02
8.801406e+02	5.221114e-01	1.932873e+02
8.804531e+02	5.221114e-01	1.932675e+02
8.807656e+02	5.221114e-01	1.932477e+02
8.810781e+02	5.221114e-01	1.932279e+02
8.813906e+02	5.221114e-01	1.932082e+02
8.817031e+02	5.221114e-01	1.931884e+02
8.820156e+02	5.221114e-01	1.931687e+02
8.823281e+02	5.221114e-01	1.931490e+02
8.826406e+02	5.221114e-01	1.931292e+02
8.829531e+02	5.221114e-01	1.931095e+02
8.832656e+02	5.221114e-01	1.930898e+02
8.835781e+02	5.221114e-01	1.930702e+02
8.838906e+02	5.221114e-01	1.930505e+02
8.842031e+02	5.221114e-01	1.930308e+02
8.845156e+02	5.221114e-01	1.930112e+02
8.848281e+02	5.221114e-01	1.929915e+02
8.851406e+02	5.221114e-01	1.929719e+02
8.854531e+02	5.221114e-01	1.929523e+02
8.857656e+02	5.221114e-01	1.929327e+02
8.860781e+02	5.221114e-01	1.929131e+02
8.863906e+02	5.221114e-01	1.928935e+02
8.867031e+02	5.221114e-01	1.928739e+02
8.870156e+02	5.221114e-01	1.928543e+02
8.873281e+02	5.221114e-01	1.928348e+02
8.876406e+02	5.221114e-01	1.928152e+02
8.879531e+02	5.221114e-01	1.927957e+02
8.882656e+02	5.221114e-01	1.927762e+02
8.885781e+02	5.221114e-01	1.927567e+02
8.888906e+02	5.221114e-01	1.927372e+02
8.892031e+02	5.221114e-01	1.927177e+02
8.895156e+02	5.221114e-01	1.926982e+02
8.898281e+02	5.221114e-01	1.926787e+02
8.901406e+02	5.221114e-01	1.926593e+02
8.904531e+02	5.221114e-01	1.926398e+02
8.907656e+02	5.221114e-01	1.926204e+02
8.910781e+02	5.221114e-01	1.926009e+02
8.913906e+02	5.221114e-01	1.925815e+02
8.917031e+02	5.221114e-01	1.925621e+02
8.920156e+02	5.221114e-01	1.925427e+02
8.923281e+02	5.221114e-01	1.925233e+02
8.926406e+02	5.221114e-01	1.925039e+02
8.929531e+02	5.221114e-01	1.924846e+02
8.932656e+02	5.221114e-01	1.924652e+02
8.935781e+02	5.221114e-01	1.924459e+02
8.938906e+02	5.221114e-01	1.924265e+02
8.942031e+02	5.221114e-01	1.924072e+02
8.945156e+02	5.221114e-01	1.923879e+02
8.948281e+02	5.221114e-01	1.923686e+02
8.951406e+02	5.221114e-01	1.923493e+02
8.954531e+02	5.221114e-01	1.923300e+02
8.957656e+02	5.221114e-01	1.923107e+02
8.960781e+02	5.221114e-01	1.922915e+02
8.963906e+02	5.221114e-01	1.922722e+02
8.967031e+02	5.221114e-01	1.922530e+02
8.970156e+02	5.221114e-01	1.922338e+02
8.973281e+02	5.221114e-01	1.922145e+02
8.976406e+02	5.221114e-01	1.921953e+02
8.979531e+02	5.221114e-01	1.921761e+02
8.982656e+02	5.221114e-01	1.921569e+02
8.985781e+02	5.221114e-01	1.921377e+02
8.988906e+02	5.221114e-01	1.921186e+02
8.992031e+02	5.221114e-01	1.920994e+02
8.995156e+02	5.221114e-01	1.920803e+02
8.998281e+02	5.221114e-01	1.920611e+02
9.001406e+02	5.221114e-01	1.920420e+02
9.004531e+02	5.221114e-01	1.920229e+02
9.007656e+02	5.221114e-01	1.920038e+02
9.010781e+02	5.221114e-01	1.919847e+02
9.013906e+02	5.221114e-01	1.919656e+02
9.017031e+02	5.221114e-01	1.919465e+02
9.020156e+02	5.221114e-01	1.919275e+02
9.023281e+02	5.221114e-01	1.919084e+02
9.026406e+02	5.221114e-01	1.918893e+02
9.029531e+02	5.221114e-01	1.918703e+02
9.032656e+02	5.221114e-01	1.918513e+02
9.035781e+02	5.221114e-01	1.918323e+02
9.038906e+02	5.221114e-01	1.918133e+02
9.042031e+02	5.221114e-01	1.917943e+02
9.045156e+02	5.221114e-01	1.917753e+02
9.048281e+02	5.221114e-01	1.917563e+02
9.051406e+02	5.221114e-01	1.917374e+02
9.054531e+02	5.221114e-01	1.917184e+02
9.057656e+02	5.221114e-01	1.916995e+02
9.060781e+02	5.221114e-01	1.916805e+02
9.063906e+02	5.221114e-01	1.916616e+02
9.067031e+02	5.221114e-01	1.916427e+02
9.070156e+02	5.221114e-01	1.916238e+02
9.073281e+02	5.221114e-01	1.916049e+02
9.076406e+02	5.221114e-01	1.915860e+02
9.079531e+02	5.221114e-01	1.915671e+02
9.082656e+02	5.221114e-01	1.915483e+02
9.085781e+02	5.221114e-01	1.915294e+02
9.088906e+02	5.221114e-01	1.915106e+02
9.092031e+02	5.221114e-01	1.914918e+02
9.095156e+02	5.221114e-01	1.914729e+02
9.098281e+02	5.221114e-01	1.914541e+02
9.101406e+02	5.221114e-01	1.914353e+02
9.104531e+02	5.221114e-01	1.914165e+02
9.107656e+02	5.221114e-01	1.913978e+02
9.110781e+02	5.221114e-01	1.913790e+02
9.113906e+02	5.221114e-01	1.913602e+02
9.117031e+02	5.221114e-01	1.913415e+02
9.120156e+02	5.221114e-01	1.913227e+02
9.123281e+02	5.221114e-01	1.913040e+02
9.126406e+02	5.221114e-01	1.912853e+02
9.129531e+02	5.221114e-01	1.912666e+02
9.132656e+02	5.221114e-01	1.912479e+02
9.135781e+02	5.221114e-01	1.912292e+02
9.138906e+02	5.221114e-01	1.912105e+02
9.142031e+02	5.221114e-01	1.911918e+02
9.145156e+02	5.221114e-01	1.911732e+02
9.148281e+02	5.221114e-01	1.911545e+02
9.151406e+02	5.221114e-01	1.911359e+02
9.154531e+02	5.221114e-01	1.911173e+02
9.157656e+02	5.221114e-01	1.910986e+02
9.160781e+02	5.221114e-01	1.910800e+02
9.163906e+02	5.221114e-01	1.910614e+02
9.167031e+02	5.221114e-01	1.910429e+02
9.170156e+02	5.221114e-01	1.910243e+02
9.173281e+02	5.221114e-01	1.910057e+02
9.176406e+02	5.221114e-01	1.909871e+02
9.179531e+02	5.221114e-01	1.909686e+02
9.182656e+02	5.221114e-01	1.909501e+02
9.185781e+02	5.221114e-01	1.909315e+02
9.188906e+02	5.221114e-01	1.909130e+02
9.192031e+02	5.221114e-01	1.908945e+02
9.195156e+02	5.221114e-01	1.908760e+02
9.198281e+02	5.221114e-01	1.908575e+02
9.201406e+02	5.221114e-01	1.908390e+02
9.204531e+02	5.221114e-01	1.908206e+02
9.207656e+02	5.221114e-01	1.908021e+02
9.210781e+02	5.221114e-01	1.907837e+02
9.213906e+02	5.221114e-01	1.907652e+02
9.217031e+02	5.221114e-01	1.907468e+02
9.220156e+02	5.221114e-01	1.907284e+02
9.223281e+02	5.221114e-01	1.907100e+02
9.226406e+02	5.221114e-01	1.906916e+02
9.229531e+02	5.221114e-01	1.906732e+02
9.232656e+02	5.221114e-01	1.906548e+02
9.235781e+02	5.221114e-01	1.906364e+02
9.238906e+02	5.221114e-01	1.906181e+02
9.242031e+02	5.221114e-01	1.905997e+02
9.245156e+02	5.221114e-01	1.905814e+02
9.248281e+02	5.221114e-01	1.905631e+02
9.251406e+02	5.221114e-01	1.905447e+02
9.254531e+02	5.221114e-01	1.905264e+02
9.257656e+02	5.221114e-01	1.905081e+02
9.260781e+02	5.221114e-01	1.904898e+02
9.263906e+02	5.221114e-01	1.904716e+02
9.267031e+02	5.221114e-01	1.904533e+02
9.270156e+02	5.221114e-01	1.904350e+02
9.273281e+02	5.221114e-01	1.904168e+02
9.276406e+02	5.221114e-01	1.903985e+02
9.279531e+02	5.221114e-01	1.903803e+02
9.282656e+02	5.221114e-01	1.903621e+02
9.285781e+02	5.221114e-01	1.903439e+02
9.288906e+02	5.221114e-01	1.903257e+02
9.292031e+02	5.221114e-01	1.903075e+02
9.295156e+02	5.221114e-01	1.902893e+02
9.298281e+02	5.221114e-01	1.902711e+02
9.301406e+02	5.221114e-01	1.902530e+02
9.304531e+02	5.221114e-01	1.902348e+02
9.307656e+02	5.221114e-01	1.902167e+02
9.310781e+02	5.221114e-01	1.901986e+02
9.313906e+02	5.221114e-01	1.901804e+02
9.317031e+02	5.221114e-01	1.901623e+02
9.320156e+02	5.221114e-01	1.901442e+02
9.323281e+02	5.221114e-01	1.901261e+02
9.326406e+02	5.221114e-01	1.901080e+02
9.329531e+02	5.221114e-01	1.900900e+02
9.332656e+02	5.221114e-01	1.900719e+02
9.335781e+02	5.221114e-01	1.900538e+02
9.338906e+02	5.221114e-01	1.900358e+02
9.342031e+02	5.221114e-01	1.900178e+02
9.345156e+02	5.221114e-01	1.899997e+02
9.348281e+02	5.221114e-01	1.899817e+02
9.351406e+02	5.221114e-01	1.899637e+02
9.354531e+02	5.221114e-01	1.899457e+02
9.357656e+02	5.221114e-01	1.899277e+02
9.360781e+02	5.221114e-01	1.899098e+02
9.363906e+02	5.221114e-01	1.898918e+02
9.367031e+02	5.221114e-01	1.898738e+02
9.370156e+02	5.221114e-01	1.898559e+02
9.373281e+02	5.221114e-01	1.898380e+02
9.376406e+02	5.221114e-01	1.898200e+02
9.379531e+02	5.221114e-01	1.898021e+02
9.382656e+02	5.221114e-01	1.897842e+02
9.385781e+02	5.221114e-01	1.897663e+02
9.388906e+02	5.221114e-01	1.897484e+02
9.392031e+02	5.221114e-01	1.897305e+02
9.395156e+02	5.221114e-01	1.897127e+02
9.398281e+02	5.221114e-01	1.896948e+02
9.401406e+02	5.221114e-01	1.896770e+02
9.404531e+02	5.221114e-01	1.896591e+02
9.407656e+02	5.221114e-01	1.896413e+02
9.410781e+02	5.221114e-01	1.896235e+02
9.413906e+02	5.221114e-01	1.896056e+02
9.417031e+02	5.221114e-01	1.895878e+02
9.420156e+02	5.221114e-01	1.895701e+02
9.423281e+02	5.221114e-01	1.895523e+02
9.426406e+02	5.221114e-01	1.895345e+02
9.429531e+02	5.221114e-01	1.895167e+02
9.432656e+02	5.221114e-01	1.894990e+02
9.435781e+02	5.221114e-01	1.894812e+02
9.438906e+02	5.221114e-01	1.894635e+02
9.442031e+02	5.221114e-01	1.894458e+02
9.445156e+02	5.221114e-01	1.894281e+02
9.448281e+02	5.221114e-01	1.894103e+02
9.451406e+02	5.221114e-01	1.893927e+02
9.454531e+02	5.221114e-01	1.893750e+02
9.457656e+02	5.221114e-01	1.893573e+02
9.460781e+02	5.221114e-01	1.893396e+02
9.463906e+02	5.221114e-01	1.893220e+02
9.467031e+02	5.221114e-01	1.893043e+02
9.470156e+02	5.221114e-01	1.892867e+02
9.473281e+02	5.221114e-01	1.892690e+02
9.476406e+02	5.221114e-01	1.892514e+02
9.479531e+02	5.221114e-01	1.892338e+02
9.482656e+02	5.221114e-01	1.892162e+02
9.485781e+02	5.221114e-01	1.891986e+02
9.488906e+02	5.221114e-01	1.891810e+02
9.492031e+02	5.221114e-01	1.891635e+02
9.495156e+02	5.221114e-01	1.891459e+02
9.498281e+02	5.221114e-01	1.891283e+02
9.501406e+02	5.221114e-01	1.891108e+02
9.504531e+02	5.221114e-01	1.890933e+02
9.507656e+02	5.221114e-01	1.890757e+02
9.510781e+02	5.221114e-01	1.890582e+02
9.513906e+02	5.221114e-01	1.890407e+02
9.517031e+02	5.221114e-01	1.890232e+02
9.520156e+02	5.221114e-01	1.890057e+02
9.523281e+02	5.221114e-01	1.889882e+02
9.526406e+02	5.221114e-01	1.889708e+02
9.529531e+02	5.221114e-01	1.889533e+02
9.532656e+02	5.221114e-01	1.889359e+02
9.535781e+02	5.221114e-01	1.889184e+02
9.538906e+02	5.221114e-01	1.889010e+02
9.542031e+02	5.221114e-01	1.888836e+02
9.545156e+02	5.221114e-01	1.888662e+02
9.548281e+02	5.221114e-01	1.888488e+02
9.551406e+02	5.221114e-01	1.888314e+02
9.554531e+02	5.221114e-01	1.888140e+02
9.557656e+02	5.221114e-01	1.887966e+02
9.560781e+02	5.221114e-01	1.887792e+02
9.563906e+02	5.221114e-01	1.887619e+02
9.567031e+02	5.221114e-01	1.887445e+02
9.570156e+02	5.221114e-01	1.887272e+02
9.573281e+02	5.221114e-01	1.887099e+02
9.576406e+02	5.221114e-01	1.886926e+02
9.579531e+02	5.221114e-01	1.886752e+02
9.582656e+02	5.221114e-01	1.886579e+02
9.585781e+02	5.221114e-01	1.886407e+02
9.588906e+02	5.221114e-01	1.886234e+02
9.592031e+02	5.221114e-01	1.886061e+02
9.595156e+02	5.221114e-01	1.885888e+02
9.598281e+02	5.221114e-01	1.885716e+02
9.601406e+02	5.221114e-01	1.885543e+02
9.604531e+02	5.221114e-01	1.885371e+02
9.607656e+02	5.221114e-01	1.885199e+02
9.610781e+02	5.221114e-01	1.885027e+02
9.613906e+02	5.221114e-01	1.884855e+02
9.617031e+02	5.221114e-01	1.884683e+02
9.620156e+02	5.221114e-01	1.884511e+02
9.623281e+02	5.221114e-01	1.884339e+02
9.626406e+02	5.221114e-01	1.884167e+02
9.629531e+02	5.221114e-01	1.883996e+02
9.632656e+02	5.221114e-01	1.883824e+02
9.635781e+02	5.221114e-01	1.883653e+02
9.638906e+02	5.221114e-01	1.883481e+02
9.642031e+02	5.221114e-01	1.883310e+02
9.645156e+02	5.221114e-01	1.883139e+02
9.648281e+02	5.221114e-01	1.882968e+02
9.651406e+02	5.221114e-01	1.882797e+02
9.654531e+02	5.221114e-01	1.882626e+02
9.657656e+02	5.221114e-01	1.882455e+02
9.660781e+02	5.221114e-01	1.882285e+02
9.663906e+02	5.221114e-01	1.882114e+02
9.667031e+02	5.221114e-01	1.881944e+02
9.670156e+02	5.221114e-01	1.881773e+02
9.673281e+02	5.221114e-01	1.881603e+02
9.676406e+02	5.221114e-01	1.881433e+02
9.679531e+02	5.221114e-01	1.881263e+02
9.682656e+02	5.221114e-01	1.881092e+02
9.685781e+02	5.221114e-01	1.880923e+02
9.688906e+02	5.221114e-01	1.880753e+02
9.692031e+02	5.221114e-01	1.880583e+02
9.695156e+02	5.221114e-01	1.880413e+02
9.698281e+02	5.221114e-01	1.880244e+02
9.701406e+02	5.221114e-01	1.880074e+02
9.704531e+02	5.221114e-01	1.879905e+02
9.707656e+02	5.221114e-01	1.879735e+02
