  # Source : patch bedOfSpheres_to_fluid
# Faces  : 2688
# Time	sum(magSf)	areaAverage(T)
6.070156e+02	3.143397e+00	4.053929e+02
6.073281e+02	3.143397e+00	4.053360e+02
6.076406e+02	3.143397e+00	4.052791e+02
6.079531e+02	3.143397e+00	4.052223e+02
6.082656e+02	3.143397e+00	4.051655e+02
6.085781e+02	3.143397e+00	4.051087e+02
6.088906e+02	3.143397e+00	4.050519e+02
6.092031e+02	3.143397e+00	4.049952e+02
6.095156e+02	3.143397e+00	4.049385e+02
6.098281e+02	3.143397e+00	4.048819e+02
6.101406e+02	3.143397e+00	4.048252e+02
6.104531e+02	3.143397e+00	4.047686e+02
6.107656e+02	3.143397e+00	4.047121e+02
6.110781e+02	3.143397e+00	4.046555e+02
6.113906e+02	3.143397e+00	4.045990e+02
6.117031e+02	3.143397e+00	4.045425e+02
6.120156e+02	3.143397e+00	4.044861e+02
6.123281e+02	3.143397e+00	4.044297e+02
6.126406e+02	3.143397e+00	4.043733e+02
6.129531e+02	3.143397e+00	4.043170e+02
6.132656e+02	3.143397e+00	4.042606e+02
6.135781e+02	3.143397e+00	4.042043e+02
6.138906e+02	3.143397e+00	4.041481e+02
6.142031e+02	3.143397e+00	4.040918e+02
6.145156e+02	3.143397e+00	4.040356e+02
6.148281e+02	3.143397e+00	4.039795e+02
6.151406e+02	3.143397e+00	4.039233e+02
6.154531e+02	3.143397e+00	4.038672e+02
6.157656e+02	3.143397e+00	4.038111e+02
6.160781e+02	3.143397e+00	4.037551e+02
6.163906e+02	3.143397e+00	4.036991e+02
6.167031e+02	3.143397e+00	4.036431e+02
6.170156e+02	3.143397e+00	4.035871e+02
6.173281e+02	3.143397e+00	4.035312e+02
6.176406e+02	3.143397e+00	4.034753e+02
6.179531e+02	3.143397e+00	4.034194e+02
6.182656e+02	3.143397e+00	4.033636e+02
6.185781e+02	3.143397e+00	4.033078e+02
6.188906e+02	3.143397e+00	4.032520e+02
6.192031e+02	3.143397e+00	4.031963e+02
6.195156e+02	3.143397e+00	4.031405e+02
6.198281e+02	3.143397e+00	4.030849e+02
6.201406e+02	3.143397e+00	4.030292e+02
6.204531e+02	3.143397e+00	4.029736e+02
6.207656e+02	3.143397e+00	4.029180e+02
6.210781e+02	3.143397e+00	4.028624e+02
6.213906e+02	3.143397e+00	4.028069e+02
6.217031e+02	3.143397e+00	4.027514e+02
6.220156e+02	3.143397e+00	4.026959e+02
6.223281e+02	3.143397e+00	4.026404e+02
6.226406e+02	3.143397e+00	4.025850e+02
6.229531e+02	3.143397e+00	4.025296e+02
6.232656e+02	3.143397e+00	4.024743e+02
6.235781e+02	3.143397e+00	4.024190e+02
6.238906e+02	3.143397e+00	4.023637e+02
6.242031e+02	3.143397e+00	4.023084e+02
6.245156e+02	3.143397e+00	4.022531e+02
6.248281e+02	3.143397e+00	4.021979e+02
6.251406e+02	3.143397e+00	4.021428e+02
6.254531e+02	3.143397e+00	4.020876e+02
6.257656e+02	3.143397e+00	4.020325e+02
6.260781e+02	3.143397e+00	4.019774e+02
6.263906e+02	3.143397e+00	4.019223e+02
6.267031e+02	3.143397e+00	4.018673e+02
6.270156e+02	3.143397e+00	4.018123e+02
6.273281e+02	3.143397e+00	4.017573e+02
6.276406e+02	3.143397e+00	4.017024e+02
6.279531e+02	3.143397e+00	4.016475e+02
6.282656e+02	3.143397e+00	4.015926e+02
6.285781e+02	3.143397e+00	4.015378e+02
6.288906e+02	3.143397e+00	4.014829e+02
6.292031e+02	3.143397e+00	4.014281e+02
6.295156e+02	3.143397e+00	4.013734e+02
6.298281e+02	3.143397e+00	4.013187e+02
6.301406e+02	3.143397e+00	4.012639e+02
6.304531e+02	3.143397e+00	4.012093e+02
6.307656e+02	3.143397e+00	4.011546e+02
6.310781e+02	3.143397e+00	4.011000e+02
6.313906e+02	3.143397e+00	4.010454e+02
6.317031e+02	3.143397e+00	4.009909e+02
6.320156e+02	3.143397e+00	4.009363e+02
6.323281e+02	3.143397e+00	4.008818e+02
6.326406e+02	3.143397e+00	4.008274e+02
6.329531e+02	3.143397e+00	4.007729e+02
6.332656e+02	3.143397e+00	4.007185e+02
6.335781e+02	3.143397e+00	4.006642e+02
6.338906e+02	3.143397e+00	4.006098e+02
6.342031e+02	3.143397e+00	4.005555e+02
6.345156e+02	3.143397e+00	4.005012e+02
6.348281e+02	3.143397e+00	4.004469e+02
6.351406e+02	3.143397e+00	4.003927e+02
6.354531e+02	3.143397e+00	4.003385e+02
6.357656e+02	3.143397e+00	4.002843e+02
6.360781e+02	3.143397e+00	4.002302e+02
6.363906e+02	3.143397e+00	4.001761e+02
6.367031e+02	3.143397e+00	4.001220e+02
6.370156e+02	3.143397e+00	4.000679e+02
6.373281e+02	3.143397e+00	4.000139e+02
6.376406e+02	3.143397e+00	3.999599e+02
6.379531e+02	3.143397e+00	3.999059e+02
6.382656e+02	3.143397e+00	3.998520e+02
6.385781e+02	3.143397e+00	3.997981e+02
6.388906e+02	3.143397e+00	3.997442e+02
6.392031e+02	3.143397e+00	3.996903e+02
6.395156e+02	3.143397e+00	3.996365e+02
6.398281e+02	3.143397e+00	3.995827e+02
6.401406e+02	3.143397e+00	3.995289e+02
6.404531e+02	3.143397e+00	3.994752e+02
6.407656e+02	3.143397e+00	3.994215e+02
6.410781e+02	3.143397e+00	3.993678e+02
6.413906e+02	3.143397e+00	3.993142e+02
6.417031e+02	3.143397e+00	3.992605e+02
6.420156e+02	3.143397e+00	3.992069e+02
6.423281e+02	3.143397e+00	3.991534e+02
6.426406e+02	3.143397e+00	3.990998e+02
6.429531e+02	3.143397e+00	3.990463e+02
6.432656e+02	3.143397e+00	3.989929e+02
6.435781e+02	3.143397e+00	3.989394e+02
6.438906e+02	3.143397e+00	3.988860e+02
6.442031e+02	3.143397e+00	3.988326e+02
6.445156e+02	3.143397e+00	3.987792e+02
6.448281e+02	3.143397e+00	3.987259e+02
6.451406e+02	3.143397e+00	3.986726e+02
6.454531e+02	3.143397e+00	3.986193e+02
6.457656e+02	3.143397e+00	3.985661e+02
6.460781e+02	3.143397e+00	3.985129e+02
6.463906e+02	3.143397e+00	3.984597e+02
6.467031e+02	3.143397e+00	3.984065e+02
6.470156e+02	3.143397e+00	3.983534e+02
6.473281e+02	3.143397e+00	3.983003e+02
6.476406e+02	3.143397e+00	3.982472e+02
6.479531e+02	3.143397e+00	3.981942e+02
6.482656e+02	3.143397e+00	3.981412e+02
6.485781e+02	3.143397e+00	3.980882e+02
6.488906e+02	3.143397e+00	3.980352e+02
6.492031e+02	3.143397e+00	3.979823e+02
6.495156e+02	3.143397e+00	3.979294e+02
6.498281e+02	3.143397e+00	3.978765e+02
6.501406e+02	3.143397e+00	3.978237e+02
6.504531e+02	3.143397e+00	3.977708e+02
6.507656e+02	3.143397e+00	3.977180e+02
6.510781e+02	3.143397e+00	3.976653e+02
6.513906e+02	3.143397e+00	3.976126e+02
6.517031e+02	3.143397e+00	3.975599e+02
6.520156e+02	3.143397e+00	3.975072e+02
6.523281e+02	3.143397e+00	3.974545e+02
6.526406e+02	3.143397e+00	3.974019e+02
6.529531e+02	3.143397e+00	3.973493e+02
6.532656e+02	3.143397e+00	3.972968e+02
6.535781e+02	3.143397e+00	3.972442e+02
6.538906e+02	3.143397e+00	3.971917e+02
6.542031e+02	3.143397e+00	3.971393e+02
6.545156e+02	3.143397e+00	3.970868e+02
6.548281e+02	3.143397e+00	3.970344e+02
6.551406e+02	3.143397e+00	3.969820e+02
6.554531e+02	3.143397e+00	3.969296e+02
6.557656e+02	3.143397e+00	3.968773e+02
6.560781e+02	3.143397e+00	3.968250e+02
6.563906e+02	3.143397e+00	3.967727e+02
6.567031e+02	3.143397e+00	3.967205e+02
6.570156e+02	3.143397e+00	3.966682e+02
6.573281e+02	3.143397e+00	3.966161e+02
6.576406e+02	3.143397e+00	3.965639e+02
6.579531e+02	3.143397e+00	3.965118e+02
6.582656e+02	3.143397e+00	3.964596e+02
6.585781e+02	3.143397e+00	3.964076e+02
6.588906e+02	3.143397e+00	3.963555e+02
6.592031e+02	3.143397e+00	3.963035e+02
6.595156e+02	3.143397e+00	3.962515e+02
6.598281e+02	3.143397e+00	3.961995e+02
6.601406e+02	3.143397e+00	3.961476e+02
6.604531e+02	3.143397e+00	3.960957e+02
6.607656e+02	3.143397e+00	3.960438e+02
6.610781e+02	3.143397e+00	3.959919e+02
6.613906e+02	3.143397e+00	3.959401e+02
6.617031e+02	3.143397e+00	3.958883e+02
6.620156e+02	3.143397e+00	3.958365e+02
6.623281e+02	3.143397e+00	3.957848e+02
6.626406e+02	3.143397e+00	3.957331e+02
6.629531e+02	3.143397e+00	3.956814e+02
6.632656e+02	3.143397e+00	3.956297e+02
6.635781e+02	3.143397e+00	3.955781e+02
6.638906e+02	3.143397e+00	3.955265e+02
6.642031e+02	3.143397e+00	3.954749e+02
6.645156e+02	3.143397e+00	3.954234e+02
6.648281e+02	3.143397e+00	3.953718e+02
6.651406e+02	3.143397e+00	3.953204e+02
6.654531e+02	3.143397e+00	3.952689e+02
6.657656e+02	3.143397e+00	3.952174e+02
6.660781e+02	3.143397e+00	3.951660e+02
6.663906e+02	3.143397e+00	3.951147e+02
6.667031e+02	3.143397e+00	3.950633e+02
6.670156e+02	3.143397e+00	3.950120e+02
6.673281e+02	3.143397e+00	3.949607e+02
6.676406e+02	3.143397e+00	3.949094e+02
6.679531e+02	3.143397e+00	3.948582e+02
6.682656e+02	3.143397e+00	3.948069e+02
6.685781e+02	3.143397e+00	3.947558e+02
6.688906e+02	3.143397e+00	3.947046e+02
6.692031e+02	3.143397e+00	3.946535e+02
6.695156e+02	3.143397e+00	3.946024e+02
6.698281e+02	3.143397e+00	3.945513e+02
6.701406e+02	3.143397e+00	3.945002e+02
6.704531e+02	3.143397e+00	3.944492e+02
6.707656e+02	3.143397e+00	3.943982e+02
6.710781e+02	3.143397e+00	3.943472e+02
6.713906e+02	3.143397e+00	3.942963e+02
6.717031e+02	3.143397e+00	3.942454e+02
6.720156e+02	3.143397e+00	3.941945e+02
6.723281e+02	3.143397e+00	3.941437e+02
6.726406e+02	3.143397e+00	3.940928e+02
6.729531e+02	3.143397e+00	3.940420e+02
6.732656e+02	3.143397e+00	3.939912e+02
6.735781e+02	3.143397e+00	3.939405e+02
6.738906e+02	3.143397e+00	3.938898e+02
6.742031e+02	3.143397e+00	3.938391e+02
6.745156e+02	3.143397e+00	3.937884e+02
6.748281e+02	3.143397e+00	3.937378e+02
6.751406e+02	3.143397e+00	3.936872e+02
6.754531e+02	3.143397e+00	3.936366e+02
6.757656e+02	3.143397e+00	3.935860e+02
6.760781e+02	3.143397e+00	3.935355e+02
6.763906e+02	3.143397e+00	3.934850e+02
6.767031e+02	3.143397e+00	3.934345e+02
6.770156e+02	3.143397e+00	3.933841e+02
6.773281e+02	3.143397e+00	3.933337e+02
6.776406e+02	3.143397e+00	3.932833e+02
6.779531e+02	3.143397e+00	3.932329e+02
6.782656e+02	3.143397e+00	3.931826e+02
6.785781e+02	3.143397e+00	3.931323e+02
6.788906e+02	3.143397e+00	3.930820e+02
6.792031e+02	3.143397e+00	3.930317e+02
6.795156e+02	3.143397e+00	3.929815e+02
6.798281e+02	3.143397e+00	3.929313e+02
6.801406e+02	3.143397e+00	3.928811e+02
6.804531e+02	3.143397e+00	3.928310e+02
6.807656e+02	3.143397e+00	3.927808e+02
6.810781e+02	3.143397e+00	3.927307e+02
6.813906e+02	3.143397e+00	3.926807e+02
6.817031e+02	3.143397e+00	3.926306e+02
6.820156e+02	3.143397e+00	3.925806e+02
6.823281e+02	3.143397e+00	3.925306e+02
6.826406e+02	3.143397e+00	3.924807e+02
6.829531e+02	3.143397e+00	3.924307e+02
6.832656e+02	3.143397e+00	3.923808e+02
6.835781e+02	3.143397e+00	3.923310e+02
6.838906e+02	3.143397e+00	3.922811e+02
6.842031e+02	3.143397e+00	3.922313e+02
6.845156e+02	3.143397e+00	3.921815e+02
6.848281e+02	3.143397e+00	3.921317e+02
6.851406e+02	3.143397e+00	3.920820e+02
6.854531e+02	3.143397e+00	3.920323e+02
6.857656e+02	3.143397e+00	3.919826e+02
6.860781e+02	3.143397e+00	3.919329e+02
6.863906e+02	3.143397e+00	3.918833e+02
6.867031e+02	3.143397e+00	3.918337e+02
6.870156e+02	3.143397e+00	3.917841e+02
6.873281e+02	3.143397e+00	3.917345e+02
6.876406e+02	3.143397e+00	3.916850e+02
6.879531e+02	3.143397e+00	3.916355e+02
6.882656e+02	3.143397e+00	3.915860e+02
6.885781e+02	3.143397e+00	3.915366e+02
6.888906e+02	3.143397e+00	3.914871e+02
6.892031e+02	3.143397e+00	3.914377e+02
6.895156e+02	3.143397e+00	3.913884e+02
6.898281e+02	3.143397e+00	3.913390e+02
6.901406e+02	3.143397e+00	3.912897e+02
6.904531e+02	3.143397e+00	3.912404e+02
6.907656e+02	3.143397e+00	3.911912e+02
6.910781e+02	3.143397e+00	3.911419e+02
6.913906e+02	3.143397e+00	3.910927e+02
6.917031e+02	3.143397e+00	3.910435e+02
6.920156e+02	3.143397e+00	3.909944e+02
6.923281e+02	3.143397e+00	3.909453e+02
6.926406e+02	3.143397e+00	3.908962e+02
6.929531e+02	3.143397e+00	3.908471e+02
6.932656e+02	3.143397e+00	3.907980e+02
6.935781e+02	3.143397e+00	3.907490e+02
6.938906e+02	3.143397e+00	3.907000e+02
6.942031e+02	3.143397e+00	3.906510e+02
6.945156e+02	3.143397e+00	3.906021e+02
6.948281e+02	3.143397e+00	3.905532e+02
6.951406e+02	3.143397e+00	3.905043e+02
6.954531e+02	3.143397e+00	3.904554e+02
6.957656e+02	3.143397e+00	3.904066e+02
6.960781e+02	3.143397e+00	3.903578e+02
6.963906e+02	3.143397e+00	3.903090e+02
6.967031e+02	3.143397e+00	3.902602e+02
6.970156e+02	3.143397e+00	3.902115e+02
6.973281e+02	3.143397e+00	3.901628e+02
6.976406e+02	3.143397e+00	3.901141e+02
6.979531e+02	3.143397e+00	3.900654e+02
6.982656e+02	3.143397e+00	3.900168e+02
6.985781e+02	3.143397e+00	3.899682e+02
6.988906e+02	3.143397e+00	3.899196e+02
6.992031e+02	3.143397e+00	3.898711e+02
6.995156e+02	3.143397e+00	3.898226e+02
6.998281e+02	3.143397e+00	3.897741e+02
7.001406e+02	3.143397e+00	3.897256e+02
7.004531e+02	3.143397e+00	3.896772e+02
7.007656e+02	3.143397e+00	3.896287e+02
7.010781e+02	3.143397e+00	3.895803e+02
7.013906e+02	3.143397e+00	3.895320e+02
7.017031e+02	3.143397e+00	3.894836e+02
7.020156e+02	3.143397e+00	3.894353e+02
7.023281e+02	3.143397e+00	3.893870e+02
7.026406e+02	3.143397e+00	3.893388e+02
7.029531e+02	3.143397e+00	3.892905e+02
7.032656e+02	3.143397e+00	3.892423e+02
7.035781e+02	3.143397e+00	3.891941e+02
7.038906e+02	3.143397e+00	3.891460e+02
7.042031e+02	3.143397e+00	3.890979e+02
7.045156e+02	3.143397e+00	3.890498e+02
7.048281e+02	3.143397e+00	3.890017e+02
7.051406e+02	3.143397e+00	3.889536e+02
7.054531e+02	3.143397e+00	3.889056e+02
7.057656e+02	3.143397e+00	3.888576e+02
7.060781e+02	3.143397e+00	3.888096e+02
7.063906e+02	3.143397e+00	3.887617e+02
7.067031e+02	3.143397e+00	3.887137e+02
7.070156e+02	3.143397e+00	3.886658e+02
7.073281e+02	3.143397e+00	3.886180e+02
7.076406e+02	3.143397e+00	3.885701e+02
7.079531e+02	3.143397e+00	3.885223e+02
7.082656e+02	3.143397e+00	3.884745e+02
7.085781e+02	3.143397e+00	3.884267e+02
7.088906e+02	3.143397e+00	3.883790e+02
7.092031e+02	3.143397e+00	3.883313e+02
7.095156e+02	3.143397e+00	3.882836e+02
7.098281e+02	3.143397e+00	3.882359e+02
7.101406e+02	3.143397e+00	3.881883e+02
7.104531e+02	3.143397e+00	3.881407e+02
7.107656e+02	3.143397e+00	3.880931e+02
7.110781e+02	3.143397e+00	3.880455e+02
7.113906e+02	3.143397e+00	3.879980e+02
7.117031e+02	3.143397e+00	3.879505e+02
7.120156e+02	3.143397e+00	3.879030e+02
7.123281e+02	3.143397e+00	3.878555e+02
7.126406e+02	3.143397e+00	3.878081e+02
7.129531e+02	3.143397e+00	3.877607e+02
7.132656e+02	3.143397e+00	3.877133e+02
7.135781e+02	3.143397e+00	3.876659e+02
7.138906e+02	3.143397e+00	3.876186e+02
7.142031e+02	3.143397e+00	3.875713e+02
7.145156e+02	3.143397e+00	3.875240e+02
7.148281e+02	3.143397e+00	3.874768e+02
7.151406e+02	3.143397e+00	3.874295e+02
7.154531e+02	3.143397e+00	3.873823e+02
7.157656e+02	3.143397e+00	3.873351e+02
7.160781e+02	3.143397e+00	3.872880e+02
7.163906e+02	3.143397e+00	3.872409e+02
7.167031e+02	3.143397e+00	3.871938e+02
7.170156e+02	3.143397e+00	3.871467e+02
7.173281e+02	3.143397e+00	3.870996e+02
7.176406e+02	3.143397e+00	3.870526e+02
7.179531e+02	3.143397e+00	3.870056e+02
7.182656e+02	3.143397e+00	3.869586e+02
7.185781e+02	3.143397e+00	3.869117e+02
7.188906e+02	3.143397e+00	3.868647e+02
7.192031e+02	3.143397e+00	3.868178e+02
7.195156e+02	3.143397e+00	3.867710e+02
7.198281e+02	3.143397e+00	3.867241e+02
7.201406e+02	3.143397e+00	3.866773e+02
7.204531e+02	3.143397e+00	3.866305e+02
7.207656e+02	3.143397e+00	3.865837e+02
7.210781e+02	3.143397e+00	3.865370e+02
7.213906e+02	3.143397e+00	3.864903e+02
7.217031e+02	3.143397e+00	3.864436e+02
7.220156e+02	3.143397e+00	3.863969e+02
7.223281e+02	3.143397e+00	3.863502e+02
7.226406e+02	3.143397e+00	3.863036e+02
7.229531e+02	3.143397e+00	3.862570e+02
7.232656e+02	3.143397e+00	3.862104e+02
7.235781e+02	3.143397e+00	3.861639e+02
7.238906e+02	3.143397e+00	3.861174e+02
7.242031e+02	3.143397e+00	3.860709e+02
7.245156e+02	3.143397e+00	3.860244e+02
7.248281e+02	3.143397e+00	3.859780e+02
7.251406e+02	3.143397e+00	3.859315e+02
7.254531e+02	3.143397e+00	3.858851e+02
7.257656e+02	3.143397e+00	3.858388e+02
7.260781e+02	3.143397e+00	3.857924e+02
7.263906e+02	3.143397e+00	3.857461e+02
7.267031e+02	3.143397e+00	3.856998e+02
7.270156e+02	3.143397e+00	3.856535e+02
7.273281e+02	3.143397e+00	3.856073e+02
7.276406e+02	3.143397e+00	3.855611e+02
7.279531e+02	3.143397e+00	3.855149e+02
7.282656e+02	3.143397e+00	3.854687e+02
7.285781e+02	3.143397e+00	3.854226e+02
7.288906e+02	3.143397e+00	3.853764e+02
7.292031e+02	3.143397e+00	3.853303e+02
7.295156e+02	3.143397e+00	3.852843e+02
7.298281e+02	3.143397e+00	3.852382e+02
7.301406e+02	3.143397e+00	3.851922e+02
7.304531e+02	3.143397e+00	3.851462e+02
7.307656e+02	3.143397e+00	3.851002e+02
7.310781e+02	3.143397e+00	3.850543e+02
7.313906e+02	3.143397e+00	3.850084e+02
7.317031e+02	3.143397e+00	3.849625e+02
7.320156e+02	3.143397e+00	3.849166e+02
7.323281e+02	3.143397e+00	3.848707e+02
7.326406e+02	3.143397e+00	3.848249e+02
7.329531e+02	3.143397e+00	3.847791e+02
7.332656e+02	3.143397e+00	3.847333e+02
7.335781e+02	3.143397e+00	3.846876e+02
7.338906e+02	3.143397e+00	3.846419e+02
7.342031e+02	3.143397e+00	3.845962e+02
7.345156e+02	3.143397e+00	3.845505e+02
7.348281e+02	3.143397e+00	3.845048e+02
7.351406e+02	3.143397e+00	3.844592e+02
7.354531e+02	3.143397e+00	3.844136e+02
7.357656e+02	3.143397e+00	3.843680e+02
7.360781e+02	3.143397e+00	3.843225e+02
7.363906e+02	3.143397e+00	3.842770e+02
7.367031e+02	3.143397e+00	3.842315e+02
7.370156e+02	3.143397e+00	3.841860e+02
7.373281e+02	3.143397e+00	3.841405e+02
7.376406e+02	3.143397e+00	3.840951e+02
7.379531e+02	3.143397e+00	3.840497e+02
7.382656e+02	3.143397e+00	3.840043e+02
7.385781e+02	3.143397e+00	3.839590e+02
7.388906e+02	3.143397e+00	3.839136e+02
7.392031e+02	3.143397e+00	3.838683e+02
7.395156e+02	3.143397e+00	3.838230e+02
7.398281e+02	3.143397e+00	3.837778e+02
7.401406e+02	3.143397e+00	3.837325e+02
7.404531e+02	3.143397e+00	3.836873e+02
7.407656e+02	3.143397e+00	3.836422e+02
7.410781e+02	3.143397e+00	3.835970e+02
7.413906e+02	3.143397e+00	3.835519e+02
7.417031e+02	3.143397e+00	3.835067e+02
7.420156e+02	3.143397e+00	3.834617e+02
7.423281e+02	3.143397e+00	3.834166e+02
7.426406e+02	3.143397e+00	3.833716e+02
7.429531e+02	3.143397e+00	3.833265e+02
7.432656e+02	3.143397e+00	3.832816e+02
7.435781e+02	3.143397e+00	3.832366e+02
7.438906e+02	3.143397e+00	3.831917e+02
7.442031e+02	3.143397e+00	3.831467e+02
7.445156e+02	3.143397e+00	3.831018e+02
7.448281e+02	3.143397e+00	3.830570e+02
7.451406e+02	3.143397e+00	3.830121e+02
7.454531e+02	3.143397e+00	3.829673e+02
7.457656e+02	3.143397e+00	3.829225e+02
7.460781e+02	3.143397e+00	3.828777e+02
7.463906e+02	3.143397e+00	3.828330e+02
7.467031e+02	3.143397e+00	3.827883e+02
7.470156e+02	3.143397e+00	3.827436e+02
7.473281e+02	3.143397e+00	3.826989e+02
7.476406e+02	3.143397e+00	3.826542e+02
7.479531e+02	3.143397e+00	3.826096e+02
7.482656e+02	3.143397e+00	3.825650e+02
7.485781e+02	3.143397e+00	3.825204e+02
7.488906e+02	3.143397e+00	3.824759e+02
7.492031e+02	3.143397e+00	3.824314e+02
7.495156e+02	3.143397e+00	3.823868e+02
7.498281e+02	3.143397e+00	3.823424e+02
7.501406e+02	3.143397e+00	3.822979e+02
7.504531e+02	3.143397e+00	3.822535e+02
7.507656e+02	3.143397e+00	3.822091e+02
7.510781e+02	3.143397e+00	3.821647e+02
7.513906e+02	3.143397e+00	3.821203e+02
7.517031e+02	3.143397e+00	3.820760e+02
7.520156e+02	3.143397e+00	3.820317e+02
7.523281e+02	3.143397e+00	3.819874e+02
7.526406e+02	3.143397e+00	3.819431e+02
7.529531e+02	3.143397e+00	3.818989e+02
7.532656e+02	3.143397e+00	3.818546e+02
7.535781e+02	3.143397e+00	3.818104e+02
7.538906e+02	3.143397e+00	3.817663e+02
7.542031e+02	3.143397e+00	3.817221e+02
7.545156e+02	3.143397e+00	3.816780e+02
7.548281e+02	3.143397e+00	3.816339e+02
7.551406e+02	3.143397e+00	3.815898e+02
7.554531e+02	3.143397e+00	3.815458e+02
7.557656e+02	3.143397e+00	3.815018e+02
7.560781e+02	3.143397e+00	3.814577e+02
7.563906e+02	3.143397e+00	3.814138e+02
7.567031e+02	3.143397e+00	3.813698e+02
7.570156e+02	3.143397e+00	3.813259e+02
7.573281e+02	3.143397e+00	3.812820e+02
7.576406e+02	3.143397e+00	3.812381e+02
7.579531e+02	3.143397e+00	3.811942e+02
7.582656e+02	3.143397e+00	3.811504e+02
7.585781e+02	3.143397e+00	3.811066e+02
7.588906e+02	3.143397e+00	3.810628e+02
7.592031e+02	3.143397e+00	3.810190e+02
7.595156e+02	3.143397e+00	3.809753e+02
7.598281e+02	3.143397e+00	3.809315e+02
7.601406e+02	3.143397e+00	3.808878e+02
7.604531e+02	3.143397e+00	3.808442e+02
7.607656e+02	3.143397e+00	3.808005e+02
7.610781e+02	3.143397e+00	3.807569e+02
7.613906e+02	3.143397e+00	3.807133e+02
7.617031e+02	3.143397e+00	3.806697e+02
7.620156e+02	3.143397e+00	3.806262e+02
7.623281e+02	3.143397e+00	3.805826e+02
7.626406e+02	3.143397e+00	3.805391e+02
7.629531e+02	3.143397e+00	3.804956e+02
7.632656e+02	3.143397e+00	3.804522e+02
7.635781e+02	3.143397e+00	3.804087e+02
7.638906e+02	3.143397e+00	3.803653e+02
7.642031e+02	3.143397e+00	3.803219e+02
7.645156e+02	3.143397e+00	3.802786e+02
7.648281e+02	3.143397e+00	3.802352e+02
7.651406e+02	3.143397e+00	3.801919e+02
7.654531e+02	3.143397e+00	3.801486e+02
7.657656e+02	3.143397e+00	3.801053e+02
7.660781e+02	3.143397e+00	3.800621e+02
7.663906e+02	3.143397e+00	3.800189e+02
7.667031e+02	3.143397e+00	3.799757e+02
7.670156e+02	3.143397e+00	3.799325e+02
7.673281e+02	3.143397e+00	3.798893e+02
7.676406e+02	3.143397e+00	3.798462e+02
7.679531e+02	3.143397e+00	3.798031e+02
7.682656e+02	3.143397e+00	3.797600e+02
7.685781e+02	3.143397e+00	3.797169e+02
7.688906e+02	3.143397e+00	3.796739e+02
7.692031e+02	3.143397e+00	3.796309e+02
7.695156e+02	3.143397e+00	3.795879e+02
7.698281e+02	3.143397e+00	3.795449e+02
7.701406e+02	3.143397e+00	3.795019e+02
7.704531e+02	3.143397e+00	3.794590e+02
7.707656e+02	3.143397e+00	3.794161e+02
7.710781e+02	3.143397e+00	3.793732e+02
7.713906e+02	3.143397e+00	3.793304e+02
7.717031e+02	3.143397e+00	3.792876e+02
7.720156e+02	3.143397e+00	3.792447e+02
7.723281e+02	3.143397e+00	3.792020e+02
7.726406e+02	3.143397e+00	3.791592e+02
7.729531e+02	3.143397e+00	3.791165e+02
7.732656e+02	3.143397e+00	3.790737e+02
7.735781e+02	3.143397e+00	3.790310e+02
7.738906e+02	3.143397e+00	3.789884e+02
7.742031e+02	3.143397e+00	3.789457e+02
7.745156e+02	3.143397e+00	3.789031e+02
7.748281e+02	3.143397e+00	3.788605e+02
7.751406e+02	3.143397e+00	3.788179e+02
7.754531e+02	3.143397e+00	3.787754e+02
7.757656e+02	3.143397e+00	3.787328e+02
7.760781e+02	3.143397e+00	3.786903e+02
7.763906e+02	3.143397e+00	3.786478e+02
7.767031e+02	3.143397e+00	3.786054e+02
7.770156e+02	3.143397e+00	3.785629e+02
7.773281e+02	3.143397e+00	3.785205e+02
7.776406e+02	3.143397e+00	3.784781e+02
7.779531e+02	3.143397e+00	3.784358e+02
7.782656e+02	3.143397e+00	3.783934e+02
7.785781e+02	3.143397e+00	3.783511e+02
7.788906e+02	3.143397e+00	3.783088e+02
7.792031e+02	3.143397e+00	3.782665e+02
7.795156e+02	3.143397e+00	3.782242e+02
7.798281e+02	3.143397e+00	3.781820e+02
7.801406e+02	3.143397e+00	3.781398e+02
7.804531e+02	3.143397e+00	3.780976e+02
7.807656e+02	3.143397e+00	3.780554e+02
7.810781e+02	3.143397e+00	3.780133e+02
7.813906e+02	3.143397e+00	3.779712e+02
7.817031e+02	3.143397e+00	3.779291e+02
7.820156e+02	3.143397e+00	3.778870e+02
7.823281e+02	3.143397e+00	3.778449e+02
7.826406e+02	3.143397e+00	3.778029e+02
7.829531e+02	3.143397e+00	3.777609e+02
7.832656e+02	3.143397e+00	3.777189e+02
7.835781e+02	3.143397e+00	3.776770e+02
7.838906e+02	3.143397e+00	3.776350e+02
7.842031e+02	3.143397e+00	3.775931e+02
7.845156e+02	3.143397e+00	3.775512e+02
7.848281e+02	3.143397e+00	3.775093e+02
7.851406e+02	3.143397e+00	3.774675e+02
7.854531e+02	3.143397e+00	3.774257e+02
7.857656e+02	3.143397e+00	3.773839e+02
7.860781e+02	3.143397e+00	3.773421e+02
7.863906e+02	3.143397e+00	3.773003e+02
7.867031e+02	3.143397e+00	3.772586e+02
7.870156e+02	3.143397e+00	3.772169e+02
7.873281e+02	3.143397e+00	3.771752e+02
7.876406e+02	3.143397e+00	3.771335e+02
7.879531e+02	3.143397e+00	3.770919e+02
7.882656e+02	3.143397e+00	3.770502e+02
