  # Source : cellZone bedOfSpheres
# Cells  : 12131
# Time	sum(V)	volAverage(T)
1.201406e+02	5.221114e-01	5.609910e+02
1.204531e+02	5.221114e-01	5.608502e+02
1.207656e+02	5.221114e-01	5.607095e+02
1.210781e+02	5.221114e-01	5.605689e+02
1.213906e+02	5.221114e-01	5.604283e+02
1.217031e+02	5.221114e-01	5.602878e+02
1.220156e+02	5.221114e-01	5.601474e+02
1.223281e+02	5.221114e-01	5.600071e+02
1.226406e+02	5.221114e-01	5.598668e+02
1.229531e+02	5.221114e-01	5.597266e+02
1.232656e+02	5.221114e-01	5.595865e+02
1.235781e+02	5.221114e-01	5.594465e+02
1.238906e+02	5.221114e-01	5.593066e+02
1.242031e+02	5.221114e-01	5.591667e+02
1.245156e+02	5.221114e-01	5.590269e+02
1.248281e+02	5.221114e-01	5.588872e+02
1.251406e+02	5.221114e-01	5.587475e+02
1.254531e+02	5.221114e-01	5.586079e+02
1.257656e+02	5.221114e-01	5.584685e+02
1.260781e+02	5.221114e-01	5.583290e+02
1.263906e+02	5.221114e-01	5.581897e+02
1.267031e+02	5.221114e-01	5.580504e+02
1.270156e+02	5.221114e-01	5.579112e+02
1.273281e+02	5.221114e-01	5.577721e+02
1.276406e+02	5.221114e-01	5.576331e+02
1.279531e+02	5.221114e-01	5.574941e+02
1.282656e+02	5.221114e-01	5.573553e+02
1.285781e+02	5.221114e-01	5.572164e+02
1.288906e+02	5.221114e-01	5.570777e+02
1.292031e+02	5.221114e-01	5.569391e+02
1.295156e+02	5.221114e-01	5.568005e+02
1.298281e+02	5.221114e-01	5.566620e+02
1.301406e+02	5.221114e-01	5.565235e+02
1.304531e+02	5.221114e-01	5.563852e+02
1.307656e+02	5.221114e-01	5.562469e+02
1.310781e+02	5.221114e-01	5.561087e+02
1.313906e+02	5.221114e-01	5.559706e+02
1.317031e+02	5.221114e-01	5.558325e+02
1.320156e+02	5.221114e-01	5.556945e+02
1.323281e+02	5.221114e-01	5.555566e+02
1.326406e+02	5.221114e-01	5.554188e+02
1.329531e+02	5.221114e-01	5.552810e+02
1.332656e+02	5.221114e-01	5.551434e+02
1.335781e+02	5.221114e-01	5.550058e+02
1.338906e+02	5.221114e-01	5.548682e+02
1.342031e+02	5.221114e-01	5.547308e+02
1.345156e+02	5.221114e-01	5.545934e+02
1.348281e+02	5.221114e-01	5.544561e+02
1.351406e+02	5.221114e-01	5.543189e+02
1.354531e+02	5.221114e-01	5.541817e+02
1.357656e+02	5.221114e-01	5.540446e+02
1.360781e+02	5.221114e-01	5.539076e+02
1.363906e+02	5.221114e-01	5.537707e+02
1.367031e+02	5.221114e-01	5.536338e+02
1.370156e+02	5.221114e-01	5.534970e+02
1.373281e+02	5.221114e-01	5.533603e+02
1.376406e+02	5.221114e-01	5.532237e+02
1.379531e+02	5.221114e-01	5.530871e+02
1.382656e+02	5.221114e-01	5.529507e+02
1.385781e+02	5.221114e-01	5.528142e+02
1.388906e+02	5.221114e-01	5.526779e+02
1.392031e+02	5.221114e-01	5.525416e+02
1.395156e+02	5.221114e-01	5.524054e+02
1.398281e+02	5.221114e-01	5.522693e+02
1.401406e+02	5.221114e-01	5.521333e+02
1.404531e+02	5.221114e-01	5.519973e+02
1.407656e+02	5.221114e-01	5.518614e+02
1.410781e+02	5.221114e-01	5.517256e+02
1.413906e+02	5.221114e-01	5.515898e+02
1.417031e+02	5.221114e-01	5.514542e+02
1.420156e+02	5.221114e-01	5.513186e+02
1.423281e+02	5.221114e-01	5.511830e+02
1.426406e+02	5.221114e-01	5.510476e+02
1.429531e+02	5.221114e-01	5.509122e+02
1.432656e+02	5.221114e-01	5.507769e+02
1.435781e+02	5.221114e-01	5.506416e+02
1.438906e+02	5.221114e-01	5.505065e+02
1.442031e+02	5.221114e-01	5.503714e+02
1.445156e+02	5.221114e-01	5.502364e+02
1.448281e+02	5.221114e-01	5.501014e+02
1.451406e+02	5.221114e-01	5.499666e+02
1.454531e+02	5.221114e-01	5.498318e+02
1.457656e+02	5.221114e-01	5.496970e+02
1.460781e+02	5.221114e-01	5.495624e+02
1.463906e+02	5.221114e-01	5.494278e+02
1.467031e+02	5.221114e-01	5.492933e+02
1.470156e+02	5.221114e-01	5.491589e+02
1.473281e+02	5.221114e-01	5.490245e+02
1.476406e+02	5.221114e-01	5.488902e+02
1.479531e+02	5.221114e-01	5.487560e+02
1.482656e+02	5.221114e-01	5.486219e+02
1.485781e+02	5.221114e-01	5.484878e+02
1.488906e+02	5.221114e-01	5.483538e+02
1.492031e+02	5.221114e-01	5.482199e+02
1.495156e+02	5.221114e-01	5.480860e+02
1.498281e+02	5.221114e-01	5.479522e+02
1.501406e+02	5.221114e-01	5.478185e+02
1.504531e+02	5.221114e-01	5.476849e+02
1.507656e+02	5.221114e-01	5.475513e+02
1.510781e+02	5.221114e-01	5.474178e+02
1.513906e+02	5.221114e-01	5.472844e+02
1.517031e+02	5.221114e-01	5.471510e+02
1.520156e+02	5.221114e-01	5.470178e+02
1.523281e+02	5.221114e-01	5.468846e+02
1.526406e+02	5.221114e-01	5.467514e+02
1.529531e+02	5.221114e-01	5.466184e+02
1.532656e+02	5.221114e-01	5.464854e+02
1.535781e+02	5.221114e-01	5.463525e+02
1.538906e+02	5.221114e-01	5.462196e+02
1.542031e+02	5.221114e-01	5.460868e+02
1.545156e+02	5.221114e-01	5.459541e+02
1.548281e+02	5.221114e-01	5.458215e+02
1.551406e+02	5.221114e-01	5.456889e+02
1.554531e+02	5.221114e-01	5.455564e+02
1.557656e+02	5.221114e-01	5.454240e+02
1.560781e+02	5.221114e-01	5.452917e+02
1.563906e+02	5.221114e-01	5.451594e+02
1.567031e+02	5.221114e-01	5.450272e+02
1.570156e+02	5.221114e-01	5.448951e+02
1.573281e+02	5.221114e-01	5.447630e+02
1.576406e+02	5.221114e-01	5.446310e+02
1.579531e+02	5.221114e-01	5.444991e+02
1.582656e+02	5.221114e-01	5.443672e+02
1.585781e+02	5.221114e-01	5.442355e+02
1.588906e+02	5.221114e-01	5.441038e+02
1.592031e+02	5.221114e-01	5.439721e+02
1.595156e+02	5.221114e-01	5.438406e+02
1.598281e+02	5.221114e-01	5.437091e+02
1.601406e+02	5.221114e-01	5.435777e+02
1.604531e+02	5.221114e-01	5.434463e+02
1.607656e+02	5.221114e-01	5.433150e+02
1.610781e+02	5.221114e-01	5.431838e+02
1.613906e+02	5.221114e-01	5.430527e+02
1.617031e+02	5.221114e-01	5.429216e+02
1.620156e+02	5.221114e-01	5.427906e+02
1.623281e+02	5.221114e-01	5.426597e+02
1.626406e+02	5.221114e-01	5.425288e+02
1.629531e+02	5.221114e-01	5.423980e+02
1.632656e+02	5.221114e-01	5.422673e+02
1.635781e+02	5.221114e-01	5.421367e+02
1.638906e+02	5.221114e-01	5.420061e+02
1.642031e+02	5.221114e-01	5.418756e+02
1.645156e+02	5.221114e-01	5.417451e+02
1.648281e+02	5.221114e-01	5.416148e+02
1.651406e+02	5.221114e-01	5.414845e+02
1.654531e+02	5.221114e-01	5.413543e+02
1.657656e+02	5.221114e-01	5.412241e+02
1.660781e+02	5.221114e-01	5.410940e+02
1.663906e+02	5.221114e-01	5.409640e+02
1.667031e+02	5.221114e-01	5.408341e+02
1.670156e+02	5.221114e-01	5.407042e+02
1.673281e+02	5.221114e-01	5.405744e+02
1.676406e+02	5.221114e-01	5.404446e+02
1.679531e+02	5.221114e-01	5.403150e+02
1.682656e+02	5.221114e-01	5.401854e+02
1.685781e+02	5.221114e-01	5.400559e+02
1.688906e+02	5.221114e-01	5.399264e+02
1.692031e+02	5.221114e-01	5.397970e+02
1.695156e+02	5.221114e-01	5.396677e+02
1.698281e+02	5.221114e-01	5.395385e+02
1.701406e+02	5.221114e-01	5.394093e+02
1.704531e+02	5.221114e-01	5.392802e+02
1.707656e+02	5.221114e-01	5.391511e+02
1.710781e+02	5.221114e-01	5.390222e+02
1.713906e+02	5.221114e-01	5.388933e+02
1.717031e+02	5.221114e-01	5.387644e+02
1.720156e+02	5.221114e-01	5.386357e+02
1.723281e+02	5.221114e-01	5.385070e+02
1.726406e+02	5.221114e-01	5.383783e+02
1.729531e+02	5.221114e-01	5.382498e+02
1.732656e+02	5.221114e-01	5.381213e+02
1.735781e+02	5.221114e-01	5.379929e+02
1.738906e+02	5.221114e-01	5.378645e+02
1.742031e+02	5.221114e-01	5.377363e+02
1.745156e+02	5.221114e-01	5.376081e+02
1.748281e+02	5.221114e-01	5.374799e+02
1.751406e+02	5.221114e-01	5.373518e+02
1.754531e+02	5.221114e-01	5.372238e+02
1.757656e+02	5.221114e-01	5.370959e+02
1.760781e+02	5.221114e-01	5.369680e+02
1.763906e+02	5.221114e-01	5.368402e+02
1.767031e+02	5.221114e-01	5.367125e+02
1.770156e+02	5.221114e-01	5.365849e+02
1.773281e+02	5.221114e-01	5.364573e+02
1.776406e+02	5.221114e-01	5.363297e+02
1.779531e+02	5.221114e-01	5.362023e+02
1.782656e+02	5.221114e-01	5.360749e+02
1.785781e+02	5.221114e-01	5.359476e+02
1.788906e+02	5.221114e-01	5.358203e+02
1.792031e+02	5.221114e-01	5.356932e+02
1.795156e+02	5.221114e-01	5.355661e+02
1.798281e+02	5.221114e-01	5.354390e+02
1.801406e+02	5.221114e-01	5.353120e+02
1.804531e+02	5.221114e-01	5.351851e+02
1.807656e+02	5.221114e-01	5.350583e+02
1.810781e+02	5.221114e-01	5.349315e+02
1.813906e+02	5.221114e-01	5.348048e+02
1.817031e+02	5.221114e-01	5.346782e+02
1.820156e+02	5.221114e-01	5.345516e+02
1.823281e+02	5.221114e-01	5.344251e+02
