  # Source : patch outlet
# Faces  : 160
# Time	sum(magSf)	weightedAverage(T)
1.560453e+03	8.718506e+00	3.044795e+02
1.560766e+03	8.718506e+00	3.044771e+02
1.561078e+03	8.718506e+00	3.044747e+02
1.561391e+03	8.718506e+00	3.044723e+02
1.561703e+03	8.718506e+00	3.044699e+02
1.562016e+03	8.718506e+00	3.044675e+02
1.562328e+03	8.718506e+00	3.044651e+02
1.562641e+03	8.718506e+00	3.044626e+02
1.562953e+03	8.718506e+00	3.044602e+02
1.563266e+03	8.718506e+00	3.044578e+02
1.563578e+03	8.718506e+00	3.044554e+02
1.563891e+03	8.718506e+00	3.044530e+02
1.564203e+03	8.718506e+00	3.044506e+02
1.564516e+03	8.718506e+00	3.044482e+02
1.564828e+03	8.718506e+00	3.044458e+02
1.565141e+03	8.718506e+00	3.044434e+02
1.565453e+03	8.718506e+00	3.044410e+02
1.565766e+03	8.718506e+00	3.044386e+02
1.566078e+03	8.718506e+00	3.044362e+02
1.566391e+03	8.718506e+00	3.044338e+02
1.566703e+03	8.718506e+00	3.044314e+02
1.567016e+03	8.718506e+00	3.044290e+02
1.567328e+03	8.718506e+00	3.044266e+02
1.567641e+03	8.718506e+00	3.044243e+02
1.567953e+03	8.718506e+00	3.044219e+02
1.568266e+03	8.718506e+00	3.044195e+02
1.568578e+03	8.718506e+00	3.044171e+02
1.568891e+03	8.718506e+00	3.044147e+02
1.569203e+03	8.718506e+00	3.044123e+02
1.569516e+03	8.718506e+00	3.044099e+02
1.569828e+03	8.718506e+00	3.044076e+02
1.570141e+03	8.718506e+00	3.044052e+02
1.570453e+03	8.718506e+00	3.044028e+02
1.570766e+03	8.718506e+00	3.044004e+02
1.571078e+03	8.718506e+00	3.043980e+02
1.571391e+03	8.718506e+00	3.043957e+02
1.571703e+03	8.718506e+00	3.043933e+02
1.572016e+03	8.718506e+00	3.043909e+02
1.572328e+03	8.718506e+00	3.043886e+02
1.572641e+03	8.718506e+00	3.043862e+02
1.572953e+03	8.718506e+00	3.043838e+02
1.573266e+03	8.718506e+00	3.043815e+02
1.573578e+03	8.718506e+00	3.043791e+02
1.573891e+03	8.718506e+00	3.043767e+02
1.574203e+03	8.718506e+00	3.043744e+02
1.574516e+03	8.718506e+00	3.043720e+02
1.574828e+03	8.718506e+00	3.043696e+02
1.575141e+03	8.718506e+00	3.043673e+02
1.575453e+03	8.718506e+00	3.043649e+02
1.575766e+03	8.718506e+00	3.043626e+02
1.576078e+03	8.718506e+00	3.043602e+02
1.576391e+03	8.718506e+00	3.043579e+02
1.576703e+03	8.718506e+00	3.043555e+02
1.577016e+03	8.718506e+00	3.043531e+02
1.577328e+03	8.718506e+00	3.043508e+02
1.577641e+03	8.718506e+00	3.043484e+02
1.577953e+03	8.718506e+00	3.043461e+02
1.578266e+03	8.718506e+00	3.043438e+02
1.578578e+03	8.718506e+00	3.043414e+02
1.578891e+03	8.718506e+00	3.043391e+02
1.579203e+03	8.718506e+00	3.043367e+02
1.579516e+03	8.718506e+00	3.043344e+02
1.579828e+03	8.718506e+00	3.043320e+02
1.580141e+03	8.718506e+00	3.043297e+02
1.580453e+03	8.718506e+00	3.043274e+02
1.580766e+03	8.718506e+00	3.043250e+02
1.581078e+03	8.718506e+00	3.043227e+02
1.581391e+03	8.718506e+00	3.043204e+02
1.581703e+03	8.718506e+00	3.043180e+02
1.582016e+03	8.718506e+00	3.043157e+02
1.582328e+03	8.718506e+00	3.043134e+02
1.582641e+03	8.718506e+00	3.043110e+02
1.582953e+03	8.718506e+00	3.043087e+02
1.583266e+03	8.718506e+00	3.043064e+02
1.583578e+03	8.718506e+00	3.043041e+02
1.583891e+03	8.718506e+00	3.043017e+02
1.584203e+03	8.718506e+00	3.042994e+02
1.584516e+03	8.718506e+00	3.042971e+02
1.584828e+03	8.718506e+00	3.042948e+02
1.585141e+03	8.718506e+00	3.042924e+02
1.585453e+03	8.718506e+00	3.042901e+02
1.585766e+03	8.718506e+00	3.042878e+02
1.586078e+03	8.718506e+00	3.042855e+02
1.586391e+03	8.718506e+00	3.042832e+02
1.586703e+03	8.718506e+00	3.042809e+02
1.587016e+03	8.718506e+00	3.042786e+02
1.587328e+03	8.718506e+00	3.042763e+02
1.587641e+03	8.718506e+00	3.042739e+02
1.587953e+03	8.718506e+00	3.042716e+02
1.588266e+03	8.718506e+00	3.042693e+02
1.588578e+03	8.718506e+00	3.042670e+02
1.588891e+03	8.718506e+00	3.042647e+02
1.589203e+03	8.718506e+00	3.042624e+02
1.589516e+03	8.718506e+00	3.042601e+02
1.589828e+03	8.718506e+00	3.042578e+02
1.590141e+03	8.718506e+00	3.042555e+02
1.590453e+03	8.718506e+00	3.042532e+02
1.590766e+03	8.718506e+00	3.042509e+02
1.591078e+03	8.718506e+00	3.042486e+02
1.591391e+03	8.718506e+00	3.042463e+02
1.591703e+03	8.718506e+00	3.042440e+02
1.592016e+03	8.718506e+00	3.042418e+02
1.592328e+03	8.718506e+00	3.042395e+02
1.592641e+03	8.718506e+00	3.042372e+02
1.592953e+03	8.718506e+00	3.042349e+02
1.593266e+03	8.718506e+00	3.042326e+02
1.593578e+03	8.718506e+00	3.042303e+02
1.593891e+03	8.718506e+00	3.042280e+02
1.594203e+03	8.718506e+00	3.042257e+02
1.594516e+03	8.718506e+00	3.042235e+02
1.594828e+03	8.718506e+00	3.042212e+02
1.595141e+03	8.718506e+00	3.042189e+02
1.595453e+03	8.718506e+00	3.042166e+02
1.595766e+03	8.718506e+00	3.042144e+02
1.596078e+03	8.718506e+00	3.042121e+02
1.596391e+03	8.718506e+00	3.042098e+02
1.596703e+03	8.718506e+00	3.042075e+02
1.597016e+03	8.718506e+00	3.042053e+02
1.597328e+03	8.718506e+00	3.042030e+02
1.597641e+03	8.718506e+00	3.042007e+02
1.597953e+03	8.718506e+00	3.041984e+02
1.598266e+03	8.718506e+00	3.041962e+02
1.598578e+03	8.718506e+00	3.041939e+02
1.598891e+03	8.718506e+00	3.041917e+02
1.599203e+03	8.718506e+00	3.041894e+02
1.599516e+03	8.718506e+00	3.041871e+02
1.599828e+03	8.718506e+00	3.041849e+02
1.600141e+03	8.718506e+00	3.041826e+02
1.600453e+03	8.718506e+00	3.041803e+02
1.600766e+03	8.718506e+00	3.041781e+02
1.601078e+03	8.718506e+00	3.041758e+02
1.601391e+03	8.718506e+00	3.041736e+02
1.601703e+03	8.718506e+00	3.041713e+02
1.602016e+03	8.718506e+00	3.041691e+02
1.602328e+03	8.718506e+00	3.041668e+02
1.602641e+03	8.718506e+00	3.041646e+02
1.602953e+03	8.718506e+00	3.041623e+02
1.603266e+03	8.718506e+00	3.041601e+02
1.603578e+03	8.718506e+00	3.041578e+02
1.603891e+03	8.718506e+00	3.041556e+02
1.604203e+03	8.718506e+00	3.041533e+02
1.604516e+03	8.718506e+00	3.041511e+02
1.604828e+03	8.718506e+00	3.041489e+02
1.605141e+03	8.718506e+00	3.041466e+02
1.605453e+03	8.718506e+00	3.041444e+02
1.605766e+03	8.718506e+00	3.041421e+02
1.606078e+03	8.718506e+00	3.041399e+02
1.606391e+03	8.718506e+00	3.041377e+02
1.606703e+03	8.718506e+00	3.041354e+02
1.607016e+03	8.718506e+00	3.041332e+02
1.607328e+03	8.718506e+00	3.041310e+02
1.607641e+03	8.718506e+00	3.041287e+02
1.607953e+03	8.718506e+00	3.041265e+02
1.608266e+03	8.718506e+00	3.041243e+02
1.608578e+03	8.718506e+00	3.041221e+02
1.608891e+03	8.718506e+00	3.041198e+02
1.609203e+03	8.718506e+00	3.041176e+02
1.609516e+03	8.718506e+00	3.041154e+02
1.609828e+03	8.718506e+00	3.041132e+02
1.610141e+03	8.718506e+00	3.041109e+02
1.610453e+03	8.718506e+00	3.041087e+02
1.610766e+03	8.718506e+00	3.041065e+02
1.611078e+03	8.718506e+00	3.041043e+02
1.611391e+03	8.718506e+00	3.041021e+02
1.611703e+03	8.718506e+00	3.040999e+02
1.612016e+03	8.718506e+00	3.040976e+02
1.612328e+03	8.718506e+00	3.040954e+02
1.612641e+03	8.718506e+00	3.040932e+02
1.612953e+03	8.718506e+00	3.040910e+02
1.613266e+03	8.718506e+00	3.040888e+02
1.613578e+03	8.718506e+00	3.040866e+02
1.613891e+03	8.718506e+00	3.040844e+02
1.614203e+03	8.718506e+00	3.040822e+02
1.614516e+03	8.718506e+00	3.040800e+02
1.614828e+03	8.718506e+00	3.040778e+02
1.615141e+03	8.718506e+00	3.040756e+02
1.615453e+03	8.718506e+00	3.040734e+02
1.615766e+03	8.718506e+00	3.040712e+02
1.616078e+03	8.718506e+00	3.040690e+02
1.616391e+03	8.718506e+00	3.040668e+02
1.616703e+03	8.718506e+00	3.040646e+02
1.617016e+03	8.718506e+00	3.040624e+02
1.617328e+03	8.718506e+00	3.040602e+02
1.617641e+03	8.718506e+00	3.040580e+02
1.617953e+03	8.718506e+00	3.040558e+02
1.618266e+03	8.718506e+00	3.040536e+02
1.618578e+03	8.718506e+00	3.040514e+02
1.618891e+03	8.718506e+00	3.040492e+02
1.619203e+03	8.718506e+00	3.040471e+02
1.619516e+03	8.718506e+00	3.040449e+02
1.619828e+03	8.718506e+00	3.040427e+02
1.620141e+03	8.718506e+00	3.040405e+02
1.620453e+03	8.718506e+00	3.040383e+02
1.620766e+03	8.718506e+00	3.040361e+02
1.621078e+03	8.718506e+00	3.040340e+02
1.621391e+03	8.718506e+00	3.040318e+02
1.621703e+03	8.718506e+00	3.040296e+02
1.622016e+03	8.718506e+00	3.040274e+02
1.622328e+03	8.718506e+00	3.040253e+02
1.622641e+03	8.718506e+00	3.040231e+02
1.622953e+03	8.718506e+00	3.040209e+02
1.623266e+03	8.718506e+00	3.040187e+02
1.623578e+03	8.718506e+00	3.040166e+02
1.623891e+03	8.718506e+00	3.040144e+02
1.624203e+03	8.718506e+00	3.040122e+02
1.624516e+03	8.718506e+00	3.040101e+02
1.624828e+03	8.718506e+00	3.040079e+02
1.625141e+03	8.718506e+00	3.040057e+02
1.625453e+03	8.718506e+00	3.040036e+02
1.625766e+03	8.718506e+00	3.040014e+02
1.626078e+03	8.718506e+00	3.039993e+02
1.626391e+03	8.718506e+00	3.039971e+02
1.626703e+03	8.718506e+00	3.039949e+02
1.627016e+03	8.718506e+00	3.039928e+02
1.627328e+03	8.718506e+00	3.039906e+02
1.627641e+03	8.718506e+00	3.039885e+02
1.627953e+03	8.718506e+00	3.039863e+02
1.628266e+03	8.718506e+00	3.039842e+02
1.628578e+03	8.718506e+00	3.039820e+02
1.628891e+03	8.718506e+00	3.039799e+02
1.629203e+03	8.718506e+00	3.039777e+02
1.629516e+03	8.718506e+00	3.039756e+02
1.629828e+03	8.718506e+00	3.039734e+02
1.630141e+03	8.718506e+00	3.039713e+02
1.630453e+03	8.718506e+00	3.039691e+02
1.630766e+03	8.718506e+00	3.039670e+02
1.631078e+03	8.718506e+00	3.039649e+02
1.631391e+03	8.718506e+00	3.039627e+02
1.631703e+03	8.718506e+00	3.039606e+02
1.632016e+03	8.718506e+00	3.039584e+02
1.632328e+03	8.718506e+00	3.039563e+02
1.632641e+03	8.718506e+00	3.039542e+02
1.632953e+03	8.718506e+00	3.039520e+02
1.633266e+03	8.718506e+00	3.039499e+02
1.633578e+03	8.718506e+00	3.039478e+02
1.633891e+03	8.718506e+00	3.039456e+02
1.634203e+03	8.718506e+00	3.039435e+02
1.634516e+03	8.718506e+00	3.039414e+02
1.634828e+03	8.718506e+00	3.039392e+02
1.635141e+03	8.718506e+00	3.039371e+02
1.635453e+03	8.718506e+00	3.039350e+02
1.635766e+03	8.718506e+00	3.039329e+02
1.636078e+03	8.718506e+00	3.039307e+02
1.636391e+03	8.718506e+00	3.039286e+02
1.636703e+03	8.718506e+00	3.039265e+02
1.637016e+03	8.718506e+00	3.039244e+02
1.637328e+03	8.718506e+00	3.039223e+02
1.637641e+03	8.718506e+00	3.039201e+02
1.637953e+03	8.718506e+00	3.039180e+02
1.638266e+03	8.718506e+00	3.039159e+02
1.638578e+03	8.718506e+00	3.039138e+02
1.638891e+03	8.718506e+00	3.039117e+02
1.639203e+03	8.718506e+00	3.039096e+02
1.639516e+03	8.718506e+00	3.039075e+02
1.639828e+03	8.718506e+00	3.039053e+02
1.640141e+03	8.718506e+00	3.039032e+02
1.640453e+03	8.718506e+00	3.039011e+02
1.640766e+03	8.718506e+00	3.038990e+02
1.641078e+03	8.718506e+00	3.038969e+02
1.641391e+03	8.718506e+00	3.038948e+02
1.641703e+03	8.718506e+00	3.038927e+02
1.642016e+03	8.718506e+00	3.038906e+02
1.642328e+03	8.718506e+00	3.038885e+02
1.642641e+03	8.718506e+00	3.038864e+02
1.642953e+03	8.718506e+00	3.038843e+02
1.643266e+03	8.718506e+00	3.038822e+02
1.643578e+03	8.718506e+00	3.038801e+02
1.643891e+03	8.718506e+00	3.038780e+02
1.644203e+03	8.718506e+00	3.038759e+02
1.644516e+03	8.718506e+00	3.038738e+02
1.644828e+03	8.718506e+00	3.038717e+02
1.645141e+03	8.718506e+00	3.038697e+02
1.645453e+03	8.718506e+00	3.038676e+02
1.645766e+03	8.718506e+00	3.038655e+02
1.646078e+03	8.718506e+00	3.038634e+02
1.646391e+03	8.718506e+00	3.038613e+02
1.646703e+03	8.718506e+00	3.038592e+02
1.647016e+03	8.718506e+00	3.038571e+02
1.647328e+03	8.718506e+00	3.038551e+02
1.647641e+03	8.718506e+00	3.038530e+02
1.647953e+03	8.718506e+00	3.038509e+02
1.648266e+03	8.718506e+00	3.038488e+02
1.648578e+03	8.718506e+00	3.038467e+02
1.648891e+03	8.718506e+00	3.038447e+02
1.649203e+03	8.718506e+00	3.038426e+02
1.649516e+03	8.718506e+00	3.038405e+02
1.649828e+03	8.718506e+00	3.038384e+02
1.650141e+03	8.718506e+00	3.038364e+02
1.650453e+03	8.718506e+00	3.038343e+02
1.650766e+03	8.718506e+00	3.038322e+02
1.651078e+03	8.718506e+00	3.038302e+02
1.651391e+03	8.718506e+00	3.038281e+02
1.651703e+03	8.718506e+00	3.038260e+02
1.652016e+03	8.718506e+00	3.038240e+02
1.652328e+03	8.718506e+00	3.038219e+02
1.652641e+03	8.718506e+00	3.038198e+02
1.652953e+03	8.718506e+00	3.038178e+02
1.653266e+03	8.718506e+00	3.038157e+02
1.653578e+03	8.718506e+00	3.038136e+02
1.653891e+03	8.718506e+00	3.038116e+02
1.654203e+03	8.718506e+00	3.038095e+02
1.654516e+03	8.718506e+00	3.038075e+02
1.654828e+03	8.718506e+00	3.038054e+02
1.655141e+03	8.718506e+00	3.038034e+02
1.655453e+03	8.718506e+00	3.038013e+02
1.655766e+03	8.718506e+00	3.037993e+02
1.656078e+03	8.718506e+00	3.037972e+02
1.656391e+03	8.718506e+00	3.037952e+02
1.656703e+03	8.718506e+00	3.037931e+02
1.657016e+03	8.718506e+00	3.037911e+02
1.657328e+03	8.718506e+00	3.037890e+02
1.657641e+03	8.718506e+00	3.037870e+02
1.657953e+03	8.718506e+00	3.037849e+02
1.658266e+03	8.718506e+00	3.037829e+02
1.658578e+03	8.718506e+00	3.037808e+02
1.658891e+03	8.718506e+00	3.037788e+02
1.659203e+03	8.718506e+00	3.037767e+02
1.659516e+03	8.718506e+00	3.037747e+02
1.659828e+03	8.718506e+00	3.037727e+02
1.660141e+03	8.718506e+00	3.037706e+02
1.660453e+03	8.718506e+00	3.037686e+02
1.660766e+03	8.718506e+00	3.037666e+02
1.661078e+03	8.718506e+00	3.037645e+02
1.661391e+03	8.718506e+00	3.037625e+02
1.661703e+03	8.718506e+00	3.037605e+02
1.662016e+03	8.718506e+00	3.037584e+02
1.662328e+03	8.718506e+00	3.037564e+02
1.662641e+03	8.718506e+00	3.037544e+02
1.662953e+03	8.718506e+00	3.037524e+02
1.663266e+03	8.718506e+00	3.037503e+02
1.663578e+03	8.718506e+00	3.037483e+02
1.663891e+03	8.718506e+00	3.037463e+02
1.664203e+03	8.718506e+00	3.037443e+02
1.664516e+03	8.718506e+00	3.037422e+02
1.664828e+03	8.718506e+00	3.037402e+02
1.665141e+03	8.718506e+00	3.037382e+02
1.665453e+03	8.718506e+00	3.037362e+02
1.665766e+03	8.718506e+00	3.037342e+02
1.666078e+03	8.718506e+00	3.037321e+02
1.666391e+03	8.718506e+00	3.037301e+02
1.666703e+03	8.718506e+00	3.037281e+02
1.667016e+03	8.718506e+00	3.037261e+02
1.667328e+03	8.718506e+00	3.037241e+02
1.667641e+03	8.718506e+00	3.037221e+02
1.667953e+03	8.718506e+00	3.037201e+02
1.668266e+03	8.718506e+00	3.037181e+02
1.668578e+03	8.718506e+00	3.037161e+02
1.668891e+03	8.718506e+00	3.037140e+02
1.669203e+03	8.718506e+00	3.037120e+02
1.669516e+03	8.718506e+00	3.037100e+02
1.669828e+03	8.718506e+00	3.037080e+02
1.670141e+03	8.718506e+00	3.037060e+02
1.670453e+03	8.718506e+00	3.037040e+02
1.670766e+03	8.718506e+00	3.037020e+02
1.671078e+03	8.718506e+00	3.037000e+02
1.671391e+03	8.718506e+00	3.036980e+02
1.671703e+03	8.718506e+00	3.036960e+02
1.672016e+03	8.718506e+00	3.036940e+02
1.672328e+03	8.718506e+00	3.036920e+02
1.672641e+03	8.718506e+00	3.036901e+02
1.672953e+03	8.718506e+00	3.036881e+02
1.673266e+03	8.718506e+00	3.036861e+02
1.673578e+03	8.718506e+00	3.036841e+02
1.673891e+03	8.718506e+00	3.036821e+02
1.674203e+03	8.718506e+00	3.036801e+02
1.674516e+03	8.718506e+00	3.036781e+02
1.674828e+03	8.718506e+00	3.036761e+02
1.675141e+03	8.718506e+00	3.036741e+02
1.675453e+03	8.718506e+00	3.036722e+02
1.675766e+03	8.718506e+00	3.036702e+02
1.676078e+03	8.718506e+00	3.036682e+02
1.676391e+03	8.718506e+00	3.036662e+02
1.676703e+03	8.718506e+00	3.036642e+02
1.677016e+03	8.718506e+00	3.036623e+02
1.677328e+03	8.718506e+00	3.036603e+02
1.677641e+03	8.718506e+00	3.036583e+02
1.677953e+03	8.718506e+00	3.036563e+02
1.678266e+03	8.718506e+00	3.036544e+02
1.678578e+03	8.718506e+00	3.036524e+02
1.678891e+03	8.718506e+00	3.036504e+02
1.679203e+03	8.718506e+00	3.036484e+02
1.679516e+03	8.718506e+00	3.036465e+02
1.679828e+03	8.718506e+00	3.036445e+02
1.680141e+03	8.718506e+00	3.036425e+02
1.680453e+03	8.718506e+00	3.036406e+02
1.680766e+03	8.718506e+00	3.036386e+02
1.681078e+03	8.718506e+00	3.036366e+02
1.681391e+03	8.718506e+00	3.036347e+02
1.681703e+03	8.718506e+00	3.036327e+02
1.682016e+03	8.718506e+00	3.036307e+02
1.682328e+03	8.718506e+00	3.036288e+02
1.682641e+03	8.718506e+00	3.036268e+02
1.682953e+03	8.718506e+00	3.036249e+02
1.683266e+03	8.718506e+00	3.036229e+02
1.683578e+03	8.718506e+00	3.036210e+02
1.683891e+03	8.718506e+00	3.036190e+02
1.684203e+03	8.718506e+00	3.036170e+02
1.684516e+03	8.718506e+00	3.036151e+02
1.684828e+03	8.718506e+00	3.036131e+02
1.685141e+03	8.718506e+00	3.036112e+02
1.685453e+03	8.718506e+00	3.036092e+02
1.685766e+03	8.718506e+00	3.036073e+02
1.686078e+03	8.718506e+00	3.036053e+02
1.686391e+03	8.718506e+00	3.036034e+02
1.686703e+03	8.718506e+00	3.036015e+02
1.687016e+03	8.718506e+00	3.035995e+02
1.687328e+03	8.718506e+00	3.035976e+02
1.687641e+03	8.718506e+00	3.035956e+02
1.687953e+03	8.718506e+00	3.035937e+02
1.688266e+03	8.718506e+00	3.035917e+02
1.688578e+03	8.718506e+00	3.035898e+02
1.688891e+03	8.718506e+00	3.035879e+02
1.689203e+03	8.718506e+00	3.035859e+02
1.689516e+03	8.718506e+00	3.035840e+02
1.689828e+03	8.718506e+00	3.035821e+02
1.690141e+03	8.718506e+00	3.035801e+02
1.690453e+03	8.718506e+00	3.035782e+02
1.690766e+03	8.718506e+00	3.035763e+02
1.691078e+03	8.718506e+00	3.035743e+02
1.691391e+03	8.718506e+00	3.035724e+02
1.691703e+03	8.718506e+00	3.035705e+02
1.692016e+03	8.718506e+00	3.035685e+02
1.692328e+03	8.718506e+00	3.035666e+02
1.692641e+03	8.718506e+00	3.035647e+02
1.692953e+03	8.718506e+00	3.035628e+02
1.693266e+03	8.718506e+00	3.035608e+02
1.693578e+03	8.718506e+00	3.035589e+02
1.693891e+03	8.718506e+00	3.035570e+02
1.694203e+03	8.718506e+00	3.035551e+02
1.694516e+03	8.718506e+00	3.035532e+02
1.694828e+03	8.718506e+00	3.035512e+02
1.695141e+03	8.718506e+00	3.035493e+02
1.695453e+03	8.718506e+00	3.035474e+02
1.695766e+03	8.718506e+00	3.035455e+02
1.696078e+03	8.718506e+00	3.035436e+02
1.696391e+03	8.718506e+00	3.035417e+02
1.696703e+03	8.718506e+00	3.035398e+02
1.697016e+03	8.718506e+00	3.035378e+02
1.697328e+03	8.718506e+00	3.035359e+02
1.697641e+03	8.718506e+00	3.035340e+02
1.697953e+03	8.718506e+00	3.035321e+02
1.698266e+03	8.718506e+00	3.035302e+02
1.698578e+03	8.718506e+00	3.035283e+02
1.698891e+03	8.718506e+00	3.035264e+02
1.699203e+03	8.718506e+00	3.035245e+02
1.699516e+03	8.718506e+00	3.035226e+02
1.699828e+03	8.718506e+00	3.035207e+02
1.700141e+03	8.718506e+00	3.035188e+02
1.700453e+03	8.718506e+00	3.035169e+02
1.700766e+03	8.718506e+00	3.035150e+02
1.701078e+03	8.718506e+00	3.035131e+02
1.701391e+03	8.718506e+00	3.035112e+02
1.701703e+03	8.718506e+00	3.035093e+02
1.702016e+03	8.718506e+00	3.035074e+02
1.702328e+03	8.718506e+00	3.035055e+02
1.702641e+03	8.718506e+00	3.035036e+02
1.702953e+03	8.718506e+00	3.035017e+02
1.703266e+03	8.718506e+00	3.034998e+02
1.703578e+03	8.718506e+00	3.034979e+02
1.703891e+03	8.718506e+00	3.034961e+02
1.704203e+03	8.718506e+00	3.034942e+02
1.704516e+03	8.718506e+00	3.034923e+02
1.704828e+03	8.718506e+00	3.034904e+02
1.705141e+03	8.718506e+00	3.034885e+02
1.705453e+03	8.718506e+00	3.034866e+02
1.705766e+03	8.718506e+00	3.034847e+02
1.706078e+03	8.718506e+00	3.034829e+02
1.706391e+03	8.718506e+00	3.034810e+02
1.706703e+03	8.718506e+00	3.034791e+02
1.707016e+03	8.718506e+00	3.034772e+02
1.707328e+03	8.718506e+00	3.034753e+02
1.707641e+03	8.718506e+00	3.034735e+02
1.707953e+03	8.718506e+00	3.034716e+02
1.708266e+03	8.718506e+00	3.034697e+02
1.708578e+03	8.718506e+00	3.034678e+02
1.708891e+03	8.718506e+00	3.034660e+02
1.709203e+03	8.718506e+00	3.034641e+02
1.709516e+03	8.718506e+00	3.034622e+02
1.709828e+03	8.718506e+00	3.034604e+02
1.710141e+03	8.718506e+00	3.034585e+02
1.710453e+03	8.718506e+00	3.034566e+02
1.710766e+03	8.718506e+00	3.034548e+02
1.711078e+03	8.718506e+00	3.034529e+02
1.711391e+03	8.718506e+00	3.034510e+02
1.711703e+03	8.718506e+00	3.034492e+02
1.712016e+03	8.718506e+00	3.034473e+02
1.712328e+03	8.718506e+00	3.034454e+02
1.712641e+03	8.718506e+00	3.034436e+02
1.712953e+03	8.718506e+00	3.034417e+02
1.713266e+03	8.718506e+00	3.034399e+02
1.713578e+03	8.718506e+00	3.034380e+02
1.713891e+03	8.718506e+00	3.034362e+02
1.714203e+03	8.718506e+00	3.034343e+02
1.714516e+03	8.718506e+00	3.034324e+02
1.714828e+03	8.718506e+00	3.034306e+02
1.715141e+03	8.718506e+00	3.034287e+02
1.715453e+03	8.718506e+00	3.034269e+02
1.715766e+03	8.718506e+00	3.034250e+02
1.716078e+03	8.718506e+00	3.034232e+02
1.716391e+03	8.718506e+00	3.034213e+02
1.716703e+03	8.718506e+00	3.034195e+02
1.717016e+03	8.718506e+00	3.034176e+02
1.717328e+03	8.718506e+00	3.034158e+02
1.717641e+03	8.718506e+00	3.034140e+02
1.717953e+03	8.718506e+00	3.034121e+02
1.718266e+03	8.718506e+00	3.034103e+02
1.718578e+03	8.718506e+00	3.034084e+02
1.718891e+03	8.718506e+00	3.034066e+02
1.719203e+03	8.718506e+00	3.034048e+02
1.719516e+03	8.718506e+00	3.034029e+02
1.719828e+03	8.718506e+00	3.034011e+02
1.720141e+03	8.718506e+00	3.033992e+02
1.720453e+03	8.718506e+00	3.033974e+02
1.720766e+03	8.718506e+00	3.033956e+02
1.721078e+03	8.718506e+00	3.033937e+02
1.721391e+03	8.718506e+00	3.033919e+02
1.721703e+03	8.718506e+00	3.033901e+02
1.722016e+03	8.718506e+00	3.033882e+02
1.722328e+03	8.718506e+00	3.033864e+02
1.722641e+03	8.718506e+00	3.033846e+02
1.722953e+03	8.718506e+00	3.033828e+02
1.723266e+03	8.718506e+00	3.033809e+02
1.723578e+03	8.718506e+00	3.033791e+02
1.723891e+03	8.718506e+00	3.033773e+02
1.724203e+03	8.718506e+00	3.033755e+02
1.724516e+03	8.718506e+00	3.033736e+02
1.724828e+03	8.718506e+00	3.033718e+02
1.725141e+03	8.718506e+00	3.033700e+02
1.725453e+03	8.718506e+00	3.033682e+02
1.725766e+03	8.718506e+00	3.033664e+02
1.726078e+03	8.718506e+00	3.033645e+02
1.726391e+03	8.718506e+00	3.033627e+02
1.726703e+03	8.718506e+00	3.033609e+02
1.727016e+03	8.718506e+00	3.033591e+02
1.727328e+03	8.718506e+00	3.033573e+02
1.727641e+03	8.718506e+00	3.033555e+02
1.727953e+03	8.718506e+00	3.033537e+02
1.728266e+03	8.718506e+00	3.033518e+02
1.728578e+03	8.718506e+00	3.033500e+02
1.728891e+03	8.718506e+00	3.033482e+02
1.729203e+03	8.718506e+00	3.033464e+02
1.729516e+03	8.718506e+00	3.033446e+02
1.729828e+03	8.718506e+00	3.033428e+02
1.730141e+03	8.718506e+00	3.033410e+02
1.730453e+03	8.718506e+00	3.033392e+02
1.730766e+03	8.718506e+00	3.033374e+02
1.731078e+03	8.718506e+00	3.033356e+02
1.731391e+03	8.718506e+00	3.033338e+02
1.731703e+03	8.718506e+00	3.033320e+02
1.732016e+03	8.718506e+00	3.033302e+02
1.732328e+03	8.718506e+00	3.033284e+02
1.732641e+03	8.718506e+00	3.033266e+02
1.732953e+03	8.718506e+00	3.033248e+02
1.733266e+03	8.718506e+00	3.033230e+02
1.733578e+03	8.718506e+00	3.033212e+02
1.733891e+03	8.718506e+00	3.033194e+02
1.734203e+03	8.718506e+00	3.033176e+02
1.734516e+03	8.718506e+00	3.033158e+02
1.734828e+03	8.718506e+00	3.033140e+02
1.735141e+03	8.718506e+00	3.033123e+02
1.735453e+03	8.718506e+00	3.033105e+02
1.735766e+03	8.718506e+00	3.033087e+02
1.736078e+03	8.718506e+00	3.033069e+02
1.736391e+03	8.718506e+00	3.033051e+02
1.736703e+03	8.718506e+00	3.033033e+02
1.737016e+03	8.718506e+00	3.033015e+02
1.737328e+03	8.718506e+00	3.032998e+02
1.737641e+03	8.718506e+00	3.032980e+02
1.737953e+03	8.718506e+00	3.032962e+02
1.738266e+03	8.718506e+00	3.032944e+02
1.738578e+03	8.718506e+00	3.032926e+02
1.738891e+03	8.718506e+00	3.032909e+02
1.739203e+03	8.718506e+00	3.032891e+02
1.739516e+03	8.718506e+00	3.032873e+02
1.739828e+03	8.718506e+00	3.032855e+02
1.740141e+03	8.718506e+00	3.032838e+02
1.740453e+03	8.718506e+00	3.032820e+02
1.740766e+03	8.718506e+00	3.032802e+02
1.741078e+03	8.718506e+00	3.032784e+02
1.741391e+03	8.718506e+00	3.032767e+02
1.741703e+03	8.718506e+00	3.032749e+02
