  # Source : patch outlet
# Faces  : 160
# Time	sum(magSf)	weightedAverage(T)
3.402332e+02	8.718506e+00	3.371462e+02
3.407513e+02	8.718506e+00	3.371132e+02
3.412694e+02	8.718506e+00	3.370802e+02
3.417876e+02	8.718506e+00	3.370472e+02
3.423057e+02	8.718506e+00	3.370142e+02
3.428238e+02	8.718506e+00	3.369813e+02
3.433420e+02	8.718506e+00	3.369484e+02
3.438601e+02	8.718506e+00	3.369156e+02
3.443782e+02	8.718506e+00	3.368827e+02
3.448964e+02	8.718506e+00	3.368499e+02
3.454145e+02	8.718506e+00	3.368171e+02
3.459326e+02	8.718506e+00	3.367844e+02
3.464508e+02	8.718506e+00	3.367517e+02
3.469689e+02	8.718506e+00	3.367190e+02
3.474870e+02	8.718506e+00	3.366863e+02
3.480052e+02	8.718506e+00	3.366537e+02
3.485233e+02	8.718506e+00	3.366211e+02
3.490415e+02	8.718506e+00	3.365885e+02
3.495596e+02	8.718506e+00	3.365559e+02
3.500777e+02	8.718506e+00	3.365234e+02
3.505959e+02	8.718506e+00	3.364909e+02
3.511140e+02	8.718506e+00	3.364585e+02
3.516321e+02	8.718506e+00	3.364260e+02
3.521503e+02	8.718506e+00	3.363936e+02
3.526684e+02	8.718506e+00	3.363612e+02
3.531865e+02	8.718506e+00	3.363289e+02
3.537047e+02	8.718506e+00	3.362966e+02
3.542228e+02	8.718506e+00	3.362643e+02
3.547409e+02	8.718506e+00	3.362320e+02
3.552591e+02	8.718506e+00	3.361998e+02
3.557772e+02	8.718506e+00	3.361676e+02
3.562953e+02	8.718506e+00	3.361354e+02
3.568135e+02	8.718506e+00	3.361033e+02
3.573316e+02	8.718506e+00	3.360711e+02
3.578497e+02	8.718506e+00	3.360390e+02
3.583679e+02	8.718506e+00	3.360070e+02
3.588860e+02	8.718506e+00	3.359750e+02
3.594041e+02	8.718506e+00	3.359429e+02
3.599223e+02	8.718506e+00	3.359110e+02
3.604404e+02	8.718506e+00	3.358790e+02
3.609585e+02	8.718506e+00	3.358471e+02
3.614767e+02	8.718506e+00	3.358152e+02
3.619948e+02	8.718506e+00	3.357833e+02
3.625130e+02	8.718506e+00	3.357515e+02
3.630311e+02	8.718506e+00	3.357197e+02
3.635492e+02	8.718506e+00	3.356879e+02
3.640674e+02	8.718506e+00	3.356562e+02
3.645855e+02	8.718506e+00	3.356244e+02
3.651036e+02	8.718506e+00	3.355927e+02
3.656218e+02	8.718506e+00	3.355611e+02
3.661399e+02	8.718506e+00	3.355294e+02
3.666580e+02	8.718506e+00	3.354978e+02
3.671762e+02	8.718506e+00	3.354662e+02
3.676943e+02	8.718506e+00	3.354347e+02
3.682124e+02	8.718506e+00	3.354031e+02
3.687306e+02	8.718506e+00	3.353716e+02
3.692487e+02	8.718506e+00	3.353402e+02
3.697668e+02	8.718506e+00	3.353087e+02
3.702850e+02	8.718506e+00	3.352773e+02
3.708031e+02	8.718506e+00	3.352459e+02
3.713212e+02	8.718506e+00	3.352146e+02
3.718394e+02	8.718506e+00	3.351832e+02
3.723575e+02	8.718506e+00	3.351519e+02
3.728756e+02	8.718506e+00	3.351206e+02
3.733938e+02	8.718506e+00	3.350894e+02
3.739119e+02	8.718506e+00	3.350582e+02
3.744301e+02	8.718506e+00	3.350270e+02
3.749482e+02	8.718506e+00	3.349958e+02
3.754663e+02	8.718506e+00	3.349647e+02
3.759845e+02	8.718506e+00	3.349335e+02
3.765026e+02	8.718506e+00	3.349025e+02
3.770207e+02	8.718506e+00	3.348714e+02
3.775389e+02	8.718506e+00	3.348404e+02
3.780570e+02	8.718506e+00	3.348094e+02
3.785751e+02	8.718506e+00	3.347784e+02
3.790933e+02	8.718506e+00	3.347474e+02
3.796114e+02	8.718506e+00	3.347165e+02
3.801295e+02	8.718506e+00	3.346856e+02
3.806477e+02	8.718506e+00	3.346548e+02
3.811658e+02	8.718506e+00	3.346239e+02
3.816839e+02	8.718506e+00	3.345931e+02
3.822021e+02	8.718506e+00	3.345623e+02
3.827202e+02	8.718506e+00	3.345316e+02
3.832383e+02	8.718506e+00	3.345008e+02
3.837565e+02	8.718506e+00	3.344701e+02
3.842746e+02	8.718506e+00	3.344395e+02
3.847927e+02	8.718506e+00	3.344088e+02
3.853109e+02	8.718506e+00	3.343782e+02
3.858290e+02	8.718506e+00	3.343476e+02
3.863472e+02	8.718506e+00	3.343170e+02
3.868653e+02	8.718506e+00	3.342865e+02
3.873834e+02	8.718506e+00	3.342560e+02
3.879016e+02	8.718506e+00	3.342255e+02
3.884197e+02	8.718506e+00	3.341950e+02
3.889378e+02	8.718506e+00	3.341646e+02
3.894560e+02	8.718506e+00	3.341342e+02
3.899741e+02	8.718506e+00	3.341038e+02
3.904922e+02	8.718506e+00	3.340735e+02
3.910104e+02	8.718506e+00	3.340432e+02
3.915285e+02	8.718506e+00	3.340129e+02
3.920466e+02	8.718506e+00	3.339826e+02
3.925648e+02	8.718506e+00	3.339523e+02
3.930829e+02	8.718506e+00	3.339221e+02
3.936010e+02	8.718506e+00	3.338919e+02
3.941192e+02	8.718506e+00	3.338618e+02
3.946373e+02	8.718506e+00	3.338316e+02
3.951554e+02	8.718506e+00	3.338015e+02
3.956736e+02	8.718506e+00	3.337715e+02
3.961917e+02	8.718506e+00	3.337414e+02
3.967098e+02	8.718506e+00	3.337114e+02
3.972280e+02	8.718506e+00	3.336814e+02
3.977461e+02	8.718506e+00	3.336514e+02
3.982642e+02	8.718506e+00	3.336214e+02
3.987824e+02	8.718506e+00	3.335915e+02
3.993005e+02	8.718506e+00	3.335616e+02
3.998187e+02	8.718506e+00	3.335317e+02
4.003368e+02	8.718506e+00	3.335019e+02
4.008549e+02	8.718506e+00	3.334721e+02
4.013731e+02	8.718506e+00	3.334423e+02
4.018912e+02	8.718506e+00	3.334125e+02
4.024093e+02	8.718506e+00	3.333828e+02
4.029275e+02	8.718506e+00	3.333531e+02
4.034456e+02	8.718506e+00	3.333234e+02
4.039637e+02	8.718506e+00	3.332937e+02
4.044819e+02	8.718506e+00	3.332641e+02
4.050000e+02	8.718506e+00	3.332345e+02
4.055181e+02	8.718506e+00	3.332049e+02
4.060363e+02	8.718506e+00	3.331754e+02
4.065544e+02	8.718506e+00	3.331458e+02
4.070725e+02	8.718506e+00	3.331163e+02
4.075907e+02	8.718506e+00	3.330869e+02
4.081088e+02	8.718506e+00	3.330574e+02
4.086269e+02	8.718506e+00	3.330280e+02
4.091451e+02	8.718506e+00	3.329986e+02
4.096632e+02	8.718506e+00	3.329692e+02
4.101813e+02	8.718506e+00	3.329399e+02
4.106995e+02	8.718506e+00	3.329106e+02
4.112176e+02	8.718506e+00	3.328813e+02
4.117358e+02	8.718506e+00	3.328520e+02
4.122539e+02	8.718506e+00	3.328228e+02
4.127720e+02	8.718506e+00	3.327935e+02
4.132902e+02	8.718506e+00	3.327644e+02
4.138083e+02	8.718506e+00	3.327352e+02
4.143264e+02	8.718506e+00	3.327061e+02
4.148446e+02	8.718506e+00	3.326769e+02
4.153627e+02	8.718506e+00	3.326479e+02
4.158808e+02	8.718506e+00	3.326188e+02
4.163990e+02	8.718506e+00	3.325898e+02
4.169171e+02	8.718506e+00	3.325608e+02
4.174352e+02	8.718506e+00	3.325318e+02
4.179534e+02	8.718506e+00	3.325028e+02
4.184715e+02	8.718506e+00	3.324739e+02
4.189896e+02	8.718506e+00	3.324450e+02
4.195078e+02	8.718506e+00	3.324161e+02
4.200259e+02	8.718506e+00	3.323872e+02
4.205440e+02	8.718506e+00	3.323584e+02
4.210622e+02	8.718506e+00	3.323296e+02
4.215803e+02	8.718506e+00	3.323008e+02
4.220984e+02	8.718506e+00	3.322721e+02
4.226166e+02	8.718506e+00	3.322434e+02
4.231347e+02	8.718506e+00	3.322147e+02
4.236528e+02	8.718506e+00	3.321860e+02
4.241710e+02	8.718506e+00	3.321573e+02
4.246891e+02	8.718506e+00	3.321287e+02
4.252073e+02	8.718506e+00	3.321001e+02
4.257254e+02	8.718506e+00	3.320715e+02
4.262435e+02	8.718506e+00	3.320430e+02
4.267617e+02	8.718506e+00	3.320145e+02
4.272798e+02	8.718506e+00	3.319860e+02
4.277979e+02	8.718506e+00	3.319575e+02
4.283161e+02	8.718506e+00	3.319291e+02
4.288342e+02	8.718506e+00	3.319006e+02
4.293523e+02	8.718506e+00	3.318722e+02
4.298705e+02	8.718506e+00	3.318439e+02
4.303886e+02	8.718506e+00	3.318155e+02
4.309067e+02	8.718506e+00	3.317872e+02
4.314249e+02	8.718506e+00	3.317589e+02
4.319430e+02	8.718506e+00	3.317306e+02
4.324611e+02	8.718506e+00	3.317024e+02
4.329793e+02	8.718506e+00	3.316742e+02
4.334974e+02	8.718506e+00	3.316460e+02
4.340155e+02	8.718506e+00	3.316178e+02
4.345337e+02	8.718506e+00	3.315897e+02
4.350518e+02	8.718506e+00	3.315615e+02
4.355699e+02	8.718506e+00	3.315335e+02
4.360881e+02	8.718506e+00	3.315054e+02
4.366062e+02	8.718506e+00	3.314773e+02
4.371244e+02	8.718506e+00	3.314493e+02
4.376425e+02	8.718506e+00	3.314213e+02
4.381606e+02	8.718506e+00	3.313934e+02
4.386788e+02	8.718506e+00	3.313654e+02
4.391969e+02	8.718506e+00	3.313375e+02
4.397150e+02	8.718506e+00	3.313096e+02
4.402332e+02	8.718506e+00	3.312817e+02
4.407513e+02	8.718506e+00	3.312539e+02
4.412694e+02	8.718506e+00	3.312261e+02
4.417876e+02	8.718506e+00	3.311983e+02
4.423057e+02	8.718506e+00	3.311705e+02
4.428238e+02	8.718506e+00	3.311427e+02
4.433420e+02	8.718506e+00	3.311150e+02
4.438601e+02	8.718506e+00	3.310873e+02
4.443782e+02	8.718506e+00	3.310596e+02
4.448964e+02	8.718506e+00	3.310320e+02
4.454145e+02	8.718506e+00	3.310044e+02
4.459326e+02	8.718506e+00	3.309768e+02
4.464508e+02	8.718506e+00	3.309492e+02
4.469689e+02	8.718506e+00	3.309216e+02
4.474870e+02	8.718506e+00	3.308941e+02
4.480052e+02	8.718506e+00	3.308666e+02
4.485233e+02	8.718506e+00	3.308391e+02
4.490415e+02	8.718506e+00	3.308117e+02
4.495596e+02	8.718506e+00	3.307843e+02
4.500777e+02	8.718506e+00	3.307569e+02
4.505959e+02	8.718506e+00	3.307295e+02
4.511140e+02	8.718506e+00	3.307021e+02
4.516321e+02	8.718506e+00	3.306748e+02
4.521503e+02	8.718506e+00	3.306475e+02
4.526684e+02	8.718506e+00	3.306202e+02
4.531865e+02	8.718506e+00	3.305929e+02
4.537047e+02	8.718506e+00	3.305657e+02
4.542228e+02	8.718506e+00	3.305385e+02
4.547409e+02	8.718506e+00	3.305113e+02
4.552591e+02	8.718506e+00	3.304842e+02
4.557772e+02	8.718506e+00	3.304570e+02
4.562953e+02	8.718506e+00	3.304299e+02
4.568135e+02	8.718506e+00	3.304028e+02
4.573316e+02	8.718506e+00	3.303757e+02
4.578497e+02	8.718506e+00	3.303487e+02
4.583679e+02	8.718506e+00	3.303217e+02
4.588860e+02	8.718506e+00	3.302947e+02
4.594041e+02	8.718506e+00	3.302677e+02
4.599223e+02	8.718506e+00	3.302408e+02
4.604404e+02	8.718506e+00	3.302139e+02
4.609585e+02	8.718506e+00	3.301870e+02
4.614767e+02	8.718506e+00	3.301601e+02
4.619948e+02	8.718506e+00	3.301332e+02
4.625130e+02	8.718506e+00	3.301064e+02
4.630311e+02	8.718506e+00	3.300796e+02
4.635492e+02	8.718506e+00	3.300528e+02
4.640674e+02	8.718506e+00	3.300261e+02
4.645855e+02	8.718506e+00	3.299994e+02
4.651036e+02	8.718506e+00	3.299726e+02
4.656218e+02	8.718506e+00	3.299460e+02
4.661399e+02	8.718506e+00	3.299193e+02
4.666580e+02	8.718506e+00	3.298927e+02
4.671762e+02	8.718506e+00	3.298661e+02
4.676943e+02	8.718506e+00	3.298395e+02
4.682124e+02	8.718506e+00	3.298129e+02
4.687306e+02	8.718506e+00	3.297864e+02
4.692487e+02	8.718506e+00	3.297599e+02
4.697668e+02	8.718506e+00	3.297334e+02
4.702850e+02	8.718506e+00	3.297069e+02
4.708031e+02	8.718506e+00	3.296804e+02
4.713212e+02	8.718506e+00	3.296540e+02
4.718394e+02	8.718506e+00	3.296276e+02
4.723575e+02	8.718506e+00	3.296012e+02
4.728756e+02	8.718506e+00	3.295749e+02
4.733938e+02	8.718506e+00	3.295486e+02
4.739119e+02	8.718506e+00	3.295223e+02
4.744301e+02	8.718506e+00	3.294960e+02
4.749482e+02	8.718506e+00	3.294697e+02
4.754663e+02	8.718506e+00	3.294435e+02
4.759845e+02	8.718506e+00	3.294173e+02
4.765026e+02	8.718506e+00	3.293911e+02
4.770207e+02	8.718506e+00	3.293649e+02
4.775389e+02	8.718506e+00	3.293388e+02
4.780570e+02	8.718506e+00	3.293127e+02
4.785751e+02	8.718506e+00	3.292866e+02
4.790933e+02	8.718506e+00	3.292605e+02
4.796114e+02	8.718506e+00	3.292344e+02
4.801295e+02	8.718506e+00	3.292084e+02
4.806477e+02	8.718506e+00	3.291824e+02
4.811658e+02	8.718506e+00	3.291564e+02
4.816839e+02	8.718506e+00	3.291305e+02
4.822021e+02	8.718506e+00	3.291045e+02
4.827202e+02	8.718506e+00	3.290786e+02
4.832383e+02	8.718506e+00	3.290528e+02
4.837565e+02	8.718506e+00	3.290269e+02
4.842746e+02	8.718506e+00	3.290010e+02
4.847927e+02	8.718506e+00	3.289752e+02
4.853109e+02	8.718506e+00	3.289494e+02
4.858290e+02	8.718506e+00	3.289237e+02
4.863472e+02	8.718506e+00	3.288979e+02
4.868653e+02	8.718506e+00	3.288722e+02
4.873834e+02	8.718506e+00	3.288465e+02
4.879016e+02	8.718506e+00	3.288208e+02
4.884197e+02	8.718506e+00	3.287951e+02
4.889378e+02	8.718506e+00	3.287695e+02
4.894560e+02	8.718506e+00	3.287439e+02
4.899741e+02	8.718506e+00	3.287183e+02
4.904922e+02	8.718506e+00	3.286927e+02
4.910104e+02	8.718506e+00	3.286672e+02
4.915285e+02	8.718506e+00	3.286417e+02
4.920466e+02	8.718506e+00	3.286162e+02
4.925648e+02	8.718506e+00	3.285907e+02
4.930829e+02	8.718506e+00	3.285653e+02
4.936010e+02	8.718506e+00	3.285398e+02
4.941192e+02	8.718506e+00	3.285144e+02
4.946373e+02	8.718506e+00	3.284890e+02
4.951554e+02	8.718506e+00	3.284637e+02
4.956736e+02	8.718506e+00	3.284383e+02
4.961917e+02	8.718506e+00	3.284130e+02
4.967098e+02	8.718506e+00	3.283877e+02
4.972280e+02	8.718506e+00	3.283624e+02
4.977461e+02	8.718506e+00	3.283372e+02
4.982642e+02	8.718506e+00	3.283120e+02
4.987824e+02	8.718506e+00	3.282868e+02
4.993005e+02	8.718506e+00	3.282616e+02
4.998187e+02	8.718506e+00	3.282364e+02
5.003368e+02	8.718506e+00	3.282113e+02
5.008549e+02	8.718506e+00	3.281862e+02
5.013731e+02	8.718506e+00	3.281611e+02
5.018912e+02	8.718506e+00	3.281360e+02
5.024093e+02	8.718506e+00	3.281110e+02
5.029275e+02	8.718506e+00	3.280859e+02
5.034456e+02	8.718506e+00	3.280609e+02
5.039637e+02	8.718506e+00	3.280360e+02
5.044819e+02	8.718506e+00	3.280110e+02
5.050000e+02	8.718506e+00	3.279861e+02
5.055181e+02	8.718506e+00	3.279611e+02
5.060363e+02	8.718506e+00	3.279363e+02
5.065544e+02	8.718506e+00	3.279114e+02
5.070725e+02	8.718506e+00	3.278865e+02
5.075907e+02	8.718506e+00	3.278617e+02
5.081088e+02	8.718506e+00	3.278369e+02
5.086269e+02	8.718506e+00	3.278121e+02
5.091451e+02	8.718506e+00	3.277874e+02
5.096632e+02	8.718506e+00	3.277626e+02
5.101813e+02	8.718506e+00	3.277379e+02
5.106995e+02	8.718506e+00	3.277132e+02
5.112176e+02	8.718506e+00	3.276885e+02
5.117358e+02	8.718506e+00	3.276639e+02
5.122539e+02	8.718506e+00	3.276393e+02
5.127720e+02	8.718506e+00	3.276147e+02
5.132902e+02	8.718506e+00	3.275901e+02
5.138083e+02	8.718506e+00	3.275655e+02
5.143264e+02	8.718506e+00	3.275410e+02
5.148446e+02	8.718506e+00	3.275165e+02
5.153627e+02	8.718506e+00	3.274920e+02
5.158808e+02	8.718506e+00	3.274675e+02
5.163990e+02	8.718506e+00	3.274430e+02
5.169171e+02	8.718506e+00	3.274186e+02
5.174352e+02	8.718506e+00	3.273942e+02
5.179534e+02	8.718506e+00	3.273698e+02
5.184715e+02	8.718506e+00	3.273454e+02
5.189896e+02	8.718506e+00	3.273211e+02
5.195078e+02	8.718506e+00	3.272968e+02
5.200259e+02	8.718506e+00	3.272725e+02
5.205440e+02	8.718506e+00	3.272482e+02
5.210622e+02	8.718506e+00	3.272239e+02
5.215803e+02	8.718506e+00	3.271997e+02
5.220984e+02	8.718506e+00	3.271755e+02
5.226166e+02	8.718506e+00	3.271513e+02
5.231347e+02	8.718506e+00	3.271271e+02
5.236528e+02	8.718506e+00	3.271030e+02
5.241710e+02	8.718506e+00	3.270789e+02
5.246891e+02	8.718506e+00	3.270547e+02
5.252073e+02	8.718506e+00	3.270307e+02
5.257254e+02	8.718506e+00	3.270066e+02
5.262435e+02	8.718506e+00	3.269826e+02
5.267617e+02	8.718506e+00	3.269585e+02
5.272798e+02	8.718506e+00	3.269345e+02
5.277979e+02	8.718506e+00	3.269106e+02
5.283161e+02	8.718506e+00	3.268866e+02
5.288342e+02	8.718506e+00	3.268627e+02
5.293523e+02	8.718506e+00	3.268388e+02
5.298705e+02	8.718506e+00	3.268149e+02
5.303886e+02	8.718506e+00	3.267910e+02
5.309067e+02	8.718506e+00	3.267671e+02
5.314249e+02	8.718506e+00	3.267433e+02
5.319430e+02	8.718506e+00	3.267195e+02
5.324611e+02	8.718506e+00	3.266957e+02
5.329793e+02	8.718506e+00	3.266720e+02
5.334974e+02	8.718506e+00	3.266482e+02
5.340155e+02	8.718506e+00	3.266245e+02
5.345337e+02	8.718506e+00	3.266008e+02
5.350518e+02	8.718506e+00	3.265771e+02
5.355699e+02	8.718506e+00	3.265534e+02
5.360881e+02	8.718506e+00	3.265298e+02
5.366062e+02	8.718506e+00	3.265062e+02
5.371244e+02	8.718506e+00	3.264826e+02
5.376425e+02	8.718506e+00	3.264590e+02
5.381606e+02	8.718506e+00	3.264355e+02
5.386788e+02	8.718506e+00	3.264119e+02
5.391969e+02	8.718506e+00	3.263884e+02
5.397150e+02	8.718506e+00	3.263649e+02
5.402332e+02	8.718506e+00	3.263415e+02
5.407513e+02	8.718506e+00	3.263180e+02
5.412694e+02	8.718506e+00	3.262946e+02
5.417876e+02	8.718506e+00	3.262712e+02
5.423057e+02	8.718506e+00	3.262478e+02
5.428238e+02	8.718506e+00	3.262244e+02
5.433420e+02	8.718506e+00	3.262011e+02
5.438601e+02	8.718506e+00	3.261778e+02
5.443782e+02	8.718506e+00	3.261545e+02
5.448964e+02	8.718506e+00	3.261312e+02
5.454145e+02	8.718506e+00	3.261079e+02
5.459326e+02	8.718506e+00	3.260847e+02
5.464508e+02	8.718506e+00	3.260614e+02
5.469689e+02	8.718506e+00	3.260382e+02
5.474870e+02	8.718506e+00	3.260151e+02
5.480052e+02	8.718506e+00	3.259919e+02
5.485233e+02	8.718506e+00	3.259688e+02
5.490415e+02	8.718506e+00	3.259457e+02
5.495596e+02	8.718506e+00	3.259226e+02
5.500777e+02	8.718506e+00	3.258995e+02
5.505959e+02	8.718506e+00	3.258764e+02
5.511140e+02	8.718506e+00	3.258534e+02
5.516321e+02	8.718506e+00	3.258304e+02
5.521503e+02	8.718506e+00	3.258074e+02
5.526684e+02	8.718506e+00	3.257844e+02
5.531865e+02	8.718506e+00	3.257615e+02
5.537047e+02	8.718506e+00	3.257385e+02
5.542228e+02	8.718506e+00	3.257156e+02
5.547409e+02	8.718506e+00	3.256927e+02
5.552591e+02	8.718506e+00	3.256698e+02
5.557772e+02	8.718506e+00	3.256470e+02
5.562953e+02	8.718506e+00	3.256242e+02
5.568135e+02	8.718506e+00	3.256014e+02
5.573316e+02	8.718506e+00	3.255786e+02
5.578497e+02	8.718506e+00	3.255558e+02
5.583679e+02	8.718506e+00	3.255331e+02
5.588860e+02	8.718506e+00	3.255103e+02
5.594041e+02	8.718506e+00	3.254876e+02
5.599223e+02	8.718506e+00	3.254649e+02
5.604404e+02	8.718506e+00	3.254423e+02
5.609585e+02	8.718506e+00	3.254196e+02
5.614767e+02	8.718506e+00	3.253970e+02
5.619948e+02	8.718506e+00	3.253744e+02
5.625130e+02	8.718506e+00	3.253518e+02
5.630311e+02	8.718506e+00	3.253292e+02
5.635492e+02	8.718506e+00	3.253067e+02
5.640674e+02	8.718506e+00	3.252841e+02
5.645855e+02	8.718506e+00	3.252616e+02
5.651036e+02	8.718506e+00	3.252392e+02
5.656218e+02	8.718506e+00	3.252167e+02
5.661399e+02	8.718506e+00	3.251942e+02
5.666580e+02	8.718506e+00	3.251718e+02
5.671762e+02	8.718506e+00	3.251494e+02
5.676943e+02	8.718506e+00	3.251270e+02
5.682124e+02	8.718506e+00	3.251046e+02
5.687306e+02	8.718506e+00	3.250823e+02
5.692487e+02	8.718506e+00	3.250600e+02
5.697668e+02	8.718506e+00	3.250377e+02
5.702850e+02	8.718506e+00	3.250154e+02
5.708031e+02	8.718506e+00	3.249931e+02
5.713212e+02	8.718506e+00	3.249709e+02
5.718394e+02	8.718506e+00	3.249486e+02
5.723575e+02	8.718506e+00	3.249264e+02
5.728756e+02	8.718506e+00	3.249042e+02
5.733938e+02	8.718506e+00	3.248821e+02
5.739119e+02	8.718506e+00	3.248599e+02
5.744301e+02	8.718506e+00	3.248378e+02
5.749482e+02	8.718506e+00	3.248157e+02
5.754663e+02	8.718506e+00	3.247936e+02
5.759845e+02	8.718506e+00	3.247715e+02
5.765026e+02	8.718506e+00	3.247495e+02
5.770207e+02	8.718506e+00	3.247274e+02
5.775389e+02	8.718506e+00	3.247054e+02
5.780570e+02	8.718506e+00	3.246834e+02
5.785751e+02	8.718506e+00	3.246615e+02
5.790933e+02	8.718506e+00	3.246395e+02
5.796114e+02	8.718506e+00	3.246176e+02
5.801295e+02	8.718506e+00	3.245957e+02
5.806477e+02	8.718506e+00	3.245738e+02
5.811658e+02	8.718506e+00	3.245519e+02
5.816839e+02	8.718506e+00	3.245301e+02
5.822021e+02	8.718506e+00	3.245082e+02
5.827202e+02	8.718506e+00	3.244864e+02
5.832383e+02	8.718506e+00	3.244646e+02
5.837565e+02	8.718506e+00	3.244428e+02
5.842746e+02	8.718506e+00	3.244211e+02
5.847927e+02	8.718506e+00	3.243993e+02
5.853109e+02	8.718506e+00	3.243776e+02
5.858290e+02	8.718506e+00	3.243559e+02
5.863472e+02	8.718506e+00	3.243342e+02
5.868653e+02	8.718506e+00	3.243126e+02
5.873834e+02	8.718506e+00	3.242909e+02
5.879016e+02	8.718506e+00	3.242693e+02
5.884197e+02	8.718506e+00	3.242477e+02
5.889378e+02	8.718506e+00	3.242261e+02
5.894560e+02	8.718506e+00	3.242046e+02
5.899741e+02	8.718506e+00	3.241830e+02
5.904922e+02	8.718506e+00	3.241615e+02
5.910104e+02	8.718506e+00	3.241400e+02
5.915285e+02	8.718506e+00	3.241185e+02
5.920466e+02	8.718506e+00	3.240970e+02
5.925648e+02	8.718506e+00	3.240756e+02
5.930829e+02	8.718506e+00	3.240542e+02
5.936010e+02	8.718506e+00	3.240328e+02
5.941192e+02	8.718506e+00	3.240114e+02
5.946373e+02	8.718506e+00	3.239900e+02
5.951554e+02	8.718506e+00	3.239686e+02
5.956736e+02	8.718506e+00	3.239473e+02
5.961917e+02	8.718506e+00	3.239260e+02
5.967098e+02	8.718506e+00	3.239047e+02
5.972280e+02	8.718506e+00	3.238834e+02
5.977461e+02	8.718506e+00	3.238622e+02
5.982642e+02	8.718506e+00	3.238409e+02
5.987824e+02	8.718506e+00	3.238197e+02
5.993005e+02	8.718506e+00	3.237985e+02
5.998187e+02	8.718506e+00	3.237773e+02
6.003368e+02	8.718506e+00	3.237562e+02
6.008549e+02	8.718506e+00	3.237350e+02
6.013731e+02	8.718506e+00	3.237139e+02
6.018912e+02	8.718506e+00	3.236928e+02
6.024093e+02	8.718506e+00	3.236717e+02
6.029275e+02	8.718506e+00	3.236506e+02
6.034456e+02	8.718506e+00	3.236296e+02
6.039637e+02	8.718506e+00	3.236085e+02
6.044819e+02	8.718506e+00	3.235875e+02
6.050000e+02	8.718506e+00	3.235665e+02
6.055181e+02	8.718506e+00	3.235456e+02
6.060363e+02	8.718506e+00	3.235246e+02
6.065544e+02	8.718506e+00	3.235037e+02
6.070725e+02	8.718506e+00	3.234827e+02
6.075907e+02	8.718506e+00	3.234618e+02
6.081088e+02	8.718506e+00	3.234410e+02
6.086269e+02	8.718506e+00	3.234201e+02
6.091451e+02	8.718506e+00	3.233993e+02
6.096632e+02	8.718506e+00	3.233784e+02
6.101813e+02	8.718506e+00	3.233576e+02
6.106995e+02	8.718506e+00	3.233368e+02
6.112176e+02	8.718506e+00	3.233161e+02
6.117358e+02	8.718506e+00	3.232953e+02
6.122539e+02	8.718506e+00	3.232746e+02
6.127720e+02	8.718506e+00	3.232539e+02
6.132902e+02	8.718506e+00	3.232332e+02
6.138083e+02	8.718506e+00	3.232125e+02
6.143264e+02	8.718506e+00	3.231918e+02
6.148446e+02	8.718506e+00	3.231712e+02
6.153627e+02	8.718506e+00	3.231506e+02
6.158808e+02	8.718506e+00	3.231300e+02
6.163990e+02	8.718506e+00	3.231094e+02
6.169171e+02	8.718506e+00	3.230888e+02
6.174352e+02	8.718506e+00	3.230683e+02
6.179534e+02	8.718506e+00	3.230477e+02
6.184715e+02	8.718506e+00	3.230272e+02
6.189896e+02	8.718506e+00	3.230067e+02
6.195078e+02	8.718506e+00	3.229862e+02
6.200259e+02	8.718506e+00	3.229658e+02
6.205440e+02	8.718506e+00	3.229453e+02
6.210622e+02	8.718506e+00	3.229249e+02
6.215803e+02	8.718506e+00	3.229045e+02
6.220984e+02	8.718506e+00	3.228841e+02
6.226166e+02	8.718506e+00	3.228638e+02
6.231347e+02	8.718506e+00	3.228434e+02
6.236528e+02	8.718506e+00	3.228231e+02
6.241710e+02	8.718506e+00	3.228028e+02
6.246891e+02	8.718506e+00	3.227825e+02
6.252073e+02	8.718506e+00	3.227622e+02
6.257254e+02	8.718506e+00	3.227419e+02
6.262435e+02	8.718506e+00	3.227217e+02
6.267617e+02	8.718506e+00	3.227015e+02
6.272798e+02	8.718506e+00	3.226813e+02
6.277979e+02	8.718506e+00	3.226611e+02
6.283161e+02	8.718506e+00	3.226409e+02
6.288342e+02	8.718506e+00	3.226208e+02
6.293523e+02	8.718506e+00	3.226006e+02
6.298705e+02	8.718506e+00	3.225805e+02
6.303886e+02	8.718506e+00	3.225604e+02
6.309067e+02	8.718506e+00	3.225403e+02
6.314249e+02	8.718506e+00	3.225203e+02
6.319430e+02	8.718506e+00	3.225002e+02
6.324611e+02	8.718506e+00	3.224802e+02
6.329793e+02	8.718506e+00	3.224602e+02
6.334974e+02	8.718506e+00	3.224402e+02
6.340155e+02	8.718506e+00	3.224203e+02
6.345337e+02	8.718506e+00	3.224003e+02
6.350518e+02	8.718506e+00	3.223804e+02
6.355699e+02	8.718506e+00	3.223604e+02
6.360881e+02	8.718506e+00	3.223405e+02
6.366062e+02	8.718506e+00	3.223207e+02
6.371244e+02	8.718506e+00	3.223008e+02
6.376425e+02	8.718506e+00	3.222810e+02
6.381606e+02	8.718506e+00	3.222611e+02
6.386788e+02	8.718506e+00	3.222413e+02
6.391969e+02	8.718506e+00	3.222215e+02
6.397150e+02	8.718506e+00	3.222017e+02
6.402332e+02	8.718506e+00	3.221820e+02
6.407513e+02	8.718506e+00	3.221622e+02
